Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",2026_REDUP_1113924_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Feb-2026 12:00 PM,20-Feb-2026 12:30 PM,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,NA ,NA ,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,"4,000",No,fixed,,Nil,Nil,1.0,SBI Bank,596.0,Nil,Nil,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",Gramsabha Joginiya majra Baktarpurwa me Murli Yadav ke ghar ke paas 01 highmask light nirman_12,Gramsabha Joginiya majra Baktarpurwa me Murli Yadav ke ghar ke paas 01 highmask light nirman_12,Please refer Tender documents. ,NA ,"2,00,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,AOC,1.0,5870101.0,M/S SHRI BALAJI CONSTRUCTIONS,INR,"235,722.13",Finance,Financial bid open,Sujit Kumar Sinha,25-Feb-2026 03:20 PM,finance_2064405.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,26-Feb-2026 03:46 PM,finsummary_2064405.pdf (44.57 KB),1,5870101,M/S SHRI BALAJI CONSTRUCTIONS,17-Feb-2026 02:48 PM,Accepted-AOC,AOC,18-Apr-2026 05:27 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1113924_12,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",Gramsabha Joginiya majra Baktarpurwa me Murli Yadav ke ghar ke paas 01 highmask light nirman_12,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Feb-2026 12:55 PM,25-Feb-2026 12:00 PM,techsummary_2064405.pdf (429.80 KB),28-Feb-2026,"INR 235,722.13",180.0,Sujit Kumar Sinha,18-Apr-2026 05:27 PM,Sribalaji.pdf (46.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,20-Feb-2026 04:09 PM,technical_2064405.pdf,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5870394,SAROJNI DEVI,18-Feb-2026 11:53 AM,Rejected-Finance,High,26-Feb-2026 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
