Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,20-Mar-2026 09:00 AM,25-Mar-2026 12:30 PM,20-Mar-2026 09:00 AM,25-Mar-2026 12:00 PM,NA ,NA ,20-Mar-2026 09:00 AM,25-Mar-2026 12:00 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,476/E-Tender/2025-26 dt. 12.03.2026,2026_PWDBL_1126951_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Kalidas Marg sthit Awas No.-04A me awas ke boundary wall ke shatigrast plaster marammat ke pashchat rangai putai karna avem servant room ki shatigrast tiles badalna va anya avashyak vibhinn marammati karya,Kalidas Marg sthit Awas No.-04A me awas ke boundary wall ke shatigrast plaster marammat ke pashchat rangai putai karna avem servant room ki shatigrast tiles badalna va anya avashyak vibhinn marammati karya,Please refer Tender documents. ,NA ,"2,33,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,23-Mar-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,770.0,Nil,Nil,No,"23,300",No,fixed,,Nil,Nil,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,28-Apr-2026 05:49 PM,techsummary_2102044.pdf (3708.00 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,28-Apr-2026 05:51 PM,finsummary_2102044.pdf (3708.00 KB),Finance,Evaluation Letter,DILIP KUMAR,06-Apr-2026 06:10 PM,finance_2102044.pdf,BOQ Comparative Chart,28-Apr-2026,"INR 231,554",30.0,DILIP KUMAR,28-Apr-2026 05:55 PM,703.pdf (1076.00 KB),AOC for Acceptance No 703 date 17.04.2026,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1126951_3,476/E-Tender/2025-26 dt. 12.03.2026,Kalidas Marg sthit Awas No.-04A me awas ke boundary wall ke shatigrast plaster marammat ke pashchat rangai putai karna avem servant room ki shatigrast tiles badalna va anya avashyak vibhinn marammati karya,1.0,6004188.0,M/S SHIVA CONSTRUCTION,INR,"231,554",1,6004067,M/S BHAN SINGH,24-Mar-2026 04:38 PM,Rejected-Finance,Financial bid Rejected due to L2,28-Apr-2026 05:51 PM,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6004188,M/S SHIVA CONSTRUCTION,24-Mar-2026 05:04 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 231554.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,28-Apr-2026 05:55 PM,AOC
