S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5917133,DAYAL CONTRACTORS,23-Feb-2026 02:47 PM,Accepted-AOC,RESPONSIVE,07-Apr-2026 12:00 PM,1.0,5917133.0,DAYAL CONTRACTORS,INR,"1,055,806.045",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1118082_1,LETTAR NO 1858 DATE 21.01.2026,MANGLA PRASAD ASHWANI SMRITI SIKCHAN SANSTHAN ANJANA MADHIYA SCHOOL DATTYAUNAPUR MAMOODPUR SARAIYAN SAMPARK MARG TAK GRAM ANJANA MADHIYA SHAHPUR SHUKLA VIKAS KHAND-PIHANI ME INTERLOCKING AND NALI NIRMAN KARYA,07-Apr-2026,"INR 1,055,806.045",90.0,Pradeep Pal,07-Apr-2026 11:59 AM,58.pdf (1308.00 KB),EE AE DAO,EE,Internal,EE AE DAO,Pradeep Pal,07-Apr-2026 11:55 AM,finsummary_2078018.pdf (1307.81 KB),Technical,EE AE DAO,Pradeep Pal,06-Mar-2026 04:39 PM,technical_2078018.pdf,EE,Internal,EE AE DAO,Pradeep Pal,06-Mar-2026 04:41 PM,06-Mar-2026 05:00 PM,techsummary_2078018.pdf (382.38 KB),Finance,EE AE DAO,Pradeep Pal,06-Apr-2026 07:48 PM,finance_2078018.pdf,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 1858 DATE 21.01.2026,2026_REDUP_1118082_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,E E R E D VIKAS BHAWAN HARDOI,E E R E D VIKAS BHAWAN HARDOI,19-Feb-2026 02:00 PM,26-Feb-2026 12:30 PM,19-Feb-2026 02:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,26-Feb-2026 12:00 PM,06-Mar-2026 05:00 PM,"21,500",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,MANGLA PRASAD ASHWANI SMRITI SIKCHAN SANSTHAN ANJANA MADHIYA SCHOOL DATTYAUNAPUR MAMOODPUR SARAIYAN SAMPARK MARG TAK GRAM ANJANA MADHIYA SHAHPUR SHUKLA VIKAS KHAND-PIHANI ME INTERLOCKING AND NALI NIRMAN KARYA,MANGLA PRASAD ASHWANI SMRITI SIKCHAN SANSTHAN ANJANA MADHIYA SCHOOL DATTYAUNAPUR MAMOODPUR SARAIYAN SAMPARK MARG TAK GRAM ANJANA MADHIYA SHAHPUR SHUKLA VIKAS KHAND-PIHANI ME INTERLOCKING AND NALI NIRMAN KARYA,MANGLA PRASAD ASHWANI SMRITI SIKCHAN SANSTHAN ANJANA MADHIYA SCHOOL DATTYAUNAPUR MAMOODPUR SARAIYAN SAMPARK MARG TAK GRAM ANJANA MADHIYA SHAHPUR SHUKLA VIKAS KHAND-PIHANI ME INTERLOCKING AND NALI NIRMAN KARYA ,NA ,"10,56,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E E R E D VIKAS BHAWAN HARDOI,No ,No,AOC
2,5917199,RAHUL MISHRA CONTRACTOR AND SUPPLIER,23-Feb-2026 03:00 PM,Rejected-AOC,RESPONSIVE,07-Apr-2026 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
