Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Surendra Mohan Verma,Internal,J.P. Singh,Surendra Mohan Verma,23-Mar-2026 12:28 AM,24-Mar-2026 01:00 PM,techsummary_2090060.pdf (1274.49 KB),Technical,Fee/PreQual/Technical,Surendra Mohan Verma,23-Mar-2026 12:04 AM,technical_2090060.pdf,27-Mar-2026,"INR 13,529,777.4",90.0,Surendra Mohan Verma,21-Apr-2026 01:54 PM,L_24.pdf (286.00 KB),AOC,1,5960703,ALOK CHATURVEDI CONTRACTOR,12-Mar-2026 05:23 PM,Accepted-AOC,L1,21-Apr-2026 01:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",2026_UPIDC_1122380_24,04/SE/2025-26,Anti Erosion Work of Lakhnapar-Baidaula Bund Between Km. 28.000 to 28.400 in Village Baijnatha on Left Bank of Burhi Rapti River In Distt. Siddharthnagar.,1.0,5960703.0,ALOK CHATURVEDI CONTRACTOR,INR,"13,529,777.4",Finance,Finance,Surendra Mohan Verma,26-Mar-2026 09:11 PM,finance_2090060.pdf,BOQ Comparative Chart,Surendra Mohan Verma,Internal,J P Singh,Surendra Mohan Verma,27-Mar-2026 09:32 PM,finsummary_2090060.pdf (102.43 KB),AOC,"3,670",Nil,Nil,No,1.0,SBI Bank,Superintending Engineer,"Superintending Engineer, Gandak Flood Circle, Basti",1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Anti Erosion Work of Lakhnapar-Baidaula Bund Between Km. 28.000 to 28.400 in Village Baijnatha on Left Bank of Burhi Rapti River In Distt. Siddharthnagar.,Anti Erosion Work of Lakhnapar-Baidaula Bund Between Km. 28.000 to 28.400 in Village Baijnatha on Left Bank of Burhi Rapti River In Distt. Siddharthnagar.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Siddharthnagar,272153.0,"Superintending Engineer, Gandak Flood Circle, Bast ","Superintending Engineer, Gandak Flood Circle, Basti ",07-Mar-2026 11:00 AM ,"Superintending Engineer, Gandak Flood Circle, Bast",No ,No,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,24-Mar-2026 01:00 PM,"4,63,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",04/SE/2025-26,2026_UPIDC_1122380_24,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5963152,M/S ARVIND KUMAR DUBEY,12-Mar-2026 02:50 PM,Rejected-Finance,L3,27-Mar-2026 09:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,5963367,M/S UDAI PRATAP SINGH,13-Mar-2026 01:38 PM,Rejected-Finance,L4,27-Mar-2026 09:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,5969030,RAJESH TRADERS,13-Mar-2026 12:05 PM,Rejected-Finance,L2,27-Mar-2026 09:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
