Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
26-May-2026 04:52 PM,09-Mar-2026 03:00 PM,28-Feb-2026 09:00 AM,09-Mar-2026 02:00 PM,NA ,NA ,28-Feb-2026 09:00 AM,09-Mar-2026 02:00 PM,11-Mar-2026 01:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Bid Doc,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,36/GM-4/UPPCL/2025-26 Dated 10-02-2026,2026_UPPRC_1115325_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","17,700",Nil,Nil,No,TOURISM DEVELOPMENT WORK OF SHRI BRAHM DEV AND SHIV MANDIR AT VILLAGE GULALPUR IN DISTRICT- MAINPURI (U.P.),TOURISM DEVELOPMENT WORK OF SHRI BRAHM DEV AND SHIV MANDIR AT VILLAGE GULALPUR IN DISTRICT- MAINPURI (U.P.),Please refer Tender documents. ,NA ,"1,15,46,966",Miscellaneous Works,NA ,Tender,90.0,270.0,Village Gulalpur District Mainpuri,205265.0,NA ,NA ,NA ,Office of General Manager (Zone-4) Agra,No ,No,"2,31,000",No,fixed,,Nil,Nil,AOC,Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,10-Mar-2026 01:36 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,21-Mar-2026 04:09 PM,finsummary_2085385.pdf (115.72 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,11-Mar-2026 06:35 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,10-Mar-2026 08:47 PM,11-Mar-2026 01:00 PM,techsummary_2085385.pdf (1757.68 KB),06-Apr-2026,"INR 11,452,280.91",270.0,RAJIV KUMAR PANDEY,28-Apr-2026 02:44 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s Spa Nand Constructions,",1,5956696,Adept Construction,08-Mar-2026 03:19 PM,Rejected-Finance,Being Second Lowest,21-Mar-2026 04:09 PM,1.0,5955821.0,SPA NAND CONSTRUCTIONS,INR,"11,452,280.91",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1115325_2,36/GM-4/UPPCL/2025-26 Dated 10-02-2026,TOURISM DEVELOPMENT WORK OF SHRI BRAHM DEV AND SHIV MANDIR AT VILLAGE GULALPUR IN DISTRICT- MAINPURI (U.P.),AOC
,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5955821,SPA NAND CONSTRUCTIONS,09-Mar-2026 11:49 AM,Accepted-AOC,L1,28-Apr-2026 02:43 PM,,,,,,,,,,AOC
