Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,"25,000",Yes,fixed,,Nil,Nil,13-Feb-2026 03:00 PM,20-Feb-2026 11:00 AM,13-Feb-2026 03:00 PM,19-Feb-2026 06:00 PM,NA ,NA ,13-Feb-2026 03:00 PM,19-Feb-2026 06:00 PM,17-Mar-2026 05:00 PM,Gram Bahadur Majre Gokan Me Shri Ram Sharan ke Ghar Se Shri Awadhbihari Dubey Ke Ghar Tak CC Road Nirman.,Gram Bahadur Majre Gokan Me Shri Ram Sharan ke Ghar Se Shri Awadhbihari Dubey Ke Ghar Tak CC Road Nirman.,PREFIRED NIT ,NA ,"12,43,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,17-Feb-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,949/RED/E-Tender/2025-26 Date 09-11-2026,2026_REDUP_1115682_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,765.0,Nil,Nil,Yes,AOC,"DAO, AE, EE",Internal,,VIKAS KUREEL,17-Mar-2026 04:49 PM,17-Mar-2026 05:00 PM,techsummary_2070568.pdf (282.23 KB),Finance,Summary,VIKAS KUREEL,23-Mar-2026 01:20 PM,,BOQ Comparative Chart,"DAO, AE, EE",Internal,,VIKAS KUREEL,01-Apr-2026 03:37 PM,finsummary_2070568.pdf (289.00 KB),Technical,Summary,VIKAS KUREEL,06-Mar-2026 01:45 PM,,1.0,5869450.0,BALAJI ENTERPRISES,16-Feb-2026 10:05 PM,Accepted-AOC,AWARDED,28-Apr-2026 11:40 AM,1.0,5869450.0,BALAJI ENTERPRISES,INR,"1,240,506",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1115682_3,949/RED/E-Tender/2025-26 Date 09-11-2026,Gram Bahadur Majre Gokan Me Shri Ram Sharan ke Ghar Se Shri Awadhbihari Dubey Ke Ghar Tak CC Road Nirman.,28-Apr-2026,"INR 1,240,506",90.0,VIKAS KUREEL,28-Apr-2026 11:41 AM,Bahadurpur.pdf (403.00 KB),AOC
,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5869441.0,M/S SHIVA CONSTRUCTION AND SUPPLIERS,16-Feb-2026 09:48 PM,Rejected-Finance,REJECT,01-Apr-2026 03:37 PM,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
