S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5965144.0,sri durga shakti traders,INR,"13,936,422.38","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",2026_UPIDC_1122306_7,06/SE-VII/2025-26,AS PER TENDER NOTICE-06 LOT-07,1,5964918,M/S ARYAN ENTERPRISES,11-Mar-2026 10:41 PM,Rejected-Finance,L2,23-Mar-2026 06:28 PM,28-Mar-2026,"INR 13,936,422.38",270.0,bhanu pratap singh,15-Apr-2026 03:57 PM,AOC06LOT07.pdf (294.00 KB),AOC,Superintending Engineer,Internal,,bhanu pratap singh,19-Mar-2026 05:51 PM,23-Mar-2026 02:00 PM,techsummary_2089750.pdf (286.95 KB),Finance,Summary Uploaded,bhanu pratap singh,23-Mar-2026 06:25 PM,finance_2089750.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,,bhanu pratap singh,23-Mar-2026 05:05 PM,finsummary_2089750.pdf (159.20 KB),Technical,Summary Uploaded,bhanu pratap singh,19-Mar-2026 05:48 PM,technical_2089750.pdf,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",06/SE-VII/2025-26,2026_UPIDC_1122306_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,25,000",No,fixed,,Nil,Nil,"1,623",Nil,Nil,No,1.0,SBI Bank,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 10:00 AM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 10:00 AM,23-Mar-2026 02:00 PM,Superintending Engineer,"Office of Superintending Engineer, VII Circle Irrigation Works, Sarojni Naidu Marg, Lucknow.",AS PER TENDER NOTICE-06 LOT-07,AS PER TENDER NOTICE-06 LOT-07,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,270.0,Barabanki,225001.0,Lucknow ,"Office of Superintending Engineer, VII Circle Irrigation Works, Sarojni Naidu Marg, Lucknow. ",07-Mar-2026 01:00 PM ,Lucknow,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,2,5968105,Pradeep Kumar Singh,12-Mar-2026 05:34 PM,Rejected-Technical,Found Ineligible,19-Mar-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,3,5965144,sri durga shakti traders,12-Mar-2026 06:29 PM,Accepted-AOC,L1,15-Apr-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5956518,UDAY RAJ,13-Mar-2026 09:24 AM,Rejected-Technical,Found Ineligible,19-Mar-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
