S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,"43,000",Yes,fixed,,Nil,Nil,07-Feb-2026 10:00 AM,16-Feb-2026 02:30 PM,07-Feb-2026 10:00 AM,13-Feb-2026 12:00 PM,NA ,NA ,07-Feb-2026 10:00 AM,13-Feb-2026 12:00 PM,19-Feb-2026 02:00 PM,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1692/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1112892_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,VIKAS KHAND BHAGALPUR KE GRAM TELIYA SHUKLA ME RAMJANKI PITCH MARG SE PRATHAMIK VIDYALAY HOTE HUE AMARNATH SHUKLA KE GHAR TAK CC ROAD KA NIRMAN KARYA,VIKAS KHAND BHAGALPUR KE GRAM TELIYA SHUKLA ME RAMJANKI PITCH MARG SE PRATHAMIK VIDYALAY HOTE HUE AMARNATH SHUKLA KE GHAR TAK CC ROAD KA NIRMAN KARYA,Please Refer Tender Document ,NA ,"21,47,000",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,AOC,Technical,Technical Bid Open,Surya Prakash,17-Feb-2026 02:22 PM,,Er. Surya Prakash,Internal,,Surya Prakash,16-Apr-2026 03:47 PM,finsummary_2058937.pdf (1398.82 KB),Finance,Financial Bid Open,Surya Prakash,19-Feb-2026 04:16 PM,,BOQ Comparative Chart,Er. Surya Prakash,Internal,Er. Abhishek Kumar Shahi AE and Shri Kanhaiya Lal DAO,Surya Prakash,19-Feb-2026 12:08 PM,19-Feb-2026 02:00 PM,techsummary_2058937.pdf (2201.99 KB),16-Apr-2026,"INR 1,817,425.34",120.0,Surya Prakash,16-Apr-2026 03:50 PM,287.pdf (1399.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1112892_4,1692/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,VIKAS KHAND BHAGALPUR KE GRAM TELIYA SHUKLA ME RAMJANKI PITCH MARG SE PRATHAMIK VIDYALAY HOTE HUE AMARNATH SHUKLA KE GHAR TAK CC ROAD KA NIRMAN KARYA,1.0,5856871.0,M/S GAURAV CONSTRUCTION,INR,"1,817,425.34",1,5856871,M/S GAURAV CONSTRUCTION,12-Feb-2026 02:13 AM,Accepted-AOC,Lowest Rate,16-Apr-2026 03:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5863129,M/S SAROJ KUMAR PANDEY THEKEDAR,12-Feb-2026 02:28 AM,Rejected-Finance,Highest Rate,16-Apr-2026 03:47 PM,AOC
