Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 12:40 PM,Construction of C C Interlocking tiles side patri in ward no 07 mohalla Islamabad from shop of sayyad noman to shayampur road in nagar panchayat kithaur,Construction of C C Interlocking tiles side patri in ward no 07 mohalla Islamabad from shop of sayyad noman to shayampur road in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"29,38,405",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,"2,93,841",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,"3,467",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133782_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,POOJA SINGH,NP KITHAUR,1,DD - Demand Draft,AOC,Finance,accepted,Pooja Singh,28-Apr-2026 02:35 PM,finance_2116384.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:35 PM,28-Apr-2026 12:40 PM,techsummary_2116384.pdf (58.14 KB),Technical,accepted,Pooja Singh,28-Apr-2026 12:20 PM,technical_2116384.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 03:34 PM,finsummary_2116384.pdf (237.28 KB),29-Apr-2026,"INR 2,935,466.595",30.0,Pooja Singh,29-Apr-2026 02:43 PM,sayyadnoman.pdf (234.00 KB),awarded,1.0,6069705.0,M/S JAN MOHAMMAD,INR,"2,935,466.595",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133782_1,120/NPK/15CFC-AVN-SFC,Construction of C C Interlocking tiles side patri in ward no 07 mohalla Islamabad from shop of sayyad noman to shayampur road in nagar panchayat kithaur,1.0,6069705.0,M/S JAN MOHAMMAD,26-Apr-2026 11:01 AM,Accepted-AOC,lowest,29-Apr-2026 02:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6068312.0,M/S MAYANK JAIN,25-Apr-2026 12:53 PM,Rejected-AOC,highest,29-Apr-2026 02:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6067965.0,SUNRISE CONSTRUCTION,25-Apr-2026 10:37 AM,Rejected-AOC,lowest 2,29-Apr-2026 02:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
