Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
04-Apr-2026,"INR 3,367,019",90.0,Meenu Singh,04-Apr-2026 05:35 PM,F5.pdf (103.00 KB),Crate Agreement On Stamp Paper and Complete the job 90 days,1,5985385,A K ASSOCIATE,18-Mar-2026 02:57 PM,Rejected-Finance,Highest BID,03-Apr-2026 06:33 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Haata Kushinagar,2026_DOLBU_1122245_1,694-5,Construction Of CC Road and Drain,1.0,5983890.0,M/S PANKJA CONSTRUCTION,INR,"3,367,019",Technical,Technical Bid opening summary,Meenu Singh,28-Mar-2026 05:43 PM,technical_2089485.pdf,Meenu Singh,Internal,E O NPP Hata J E NPP Hata,Meenu Singh,03-Apr-2026 06:33 PM,finsummary_2089485.pdf (301.93 KB),Finance,Financial Bid opening summary,Meenu Singh,03-Apr-2026 05:12 PM,finance_2089485.pdf,Meenu Singh,Internal,E O NPP Hata J E NPP Hata,Meenu Singh,28-Mar-2026 06:21 PM,30-Mar-2026 12:00 PM,techsummary_2089485.pdf (196.76 KB),AOC,EO NPP Hata,EO NPP Hata,"1,68,800",No,fixed,,EO NPP Hata,Hata,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction Of CC Road and Drain,Construction Of CC Road and Drain Godhan Mani To Ashok mani And Vashisth mani To Srikrishna mani,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,ward no 11 Parani,274203.0,NA ,NA ,NA ,EO NPP Hata,No ,No,"3,000",EO NPP Hata,Hata,No,06-Mar-2026 06:00 PM,19-Mar-2026 12:00 PM,07-Mar-2026 10:00 AM,18-Mar-2026 05:00 PM,NA ,NA ,07-Mar-2026 11:00 AM,26-May-2026 06:17 PM,26-May-2026 06:17 PM,1,SS - Small Savings Instrument,Directorate of Local Bodies UP||Nagar Palika Parishad Haata Kushinagar,694-5,2026_DOLBU_1122245_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,5983890,M/S PANKJA CONSTRUCTION,18-Mar-2026 08:19 AM,Accepted-AOC,Lowest BID,04-Apr-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC
,,,,,,,3,5984086,SAROJANI ASSOCIATES,18-Mar-2026 09:41 AM,Rejected-Finance,Highest BID,03-Apr-2026 06:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
