Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1105020_5,850/EERED/GBN//Dt-30.10.2025,Construction of Interlocking and drain work from Brahma Mandir to Bandu Lal house in Yusufpur Chak Shahberi.,1.0,5801784.0,M/S JINDAL ENTERPRISES,INR,"1,810,216.81",1,5801985,KESHAV ENTERPRISES,13-Jan-2026 05:33 PM,Rejected-Finance,L2,02-Apr-2026 01:00 PM,02-Apr-2026,"INR 1,810,216.81",90.0,ShashiBhushan Yadav,02-Apr-2026 01:03 PM,CEE.pdf (219.00 KB),SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,04-Feb-2026 07:26 PM,09-Feb-2026 12:30 PM,techsummary_2038963.pdf (219.18 KB),Finance,Summary,ShashiBhushan Yadav,07-Mar-2026 11:03 AM,finance_2038963.pdf,BOQ Comparative Chart,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,02-Apr-2026 01:00 PM,finsummary_2038963.pdf (219.18 KB),Technical,Summary,ShashiBhushan Yadav,04-Feb-2026 07:23 PM,technical_2038963.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,T1,854.0,Nil,Nil,No,Construction of Interlocking and drain work from Brahma Mandir to Bandu Lal house in Yusufpur Chak Shahberi.,Construction of Interlocking and drain work from Brahma Mandir to Bandu Lal house in Yusufpur Chak Shahberi.,Civil Work  ,NA ,"19,06,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,EE RED GBN,EE RED GBN,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,850/EERED/GBN//Dt-30.10.2025,2026_REDUP_1105020_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"39,000",No,fixed,,Nil,Nil,1.0,SBI Bank,09-Jan-2026 03:00 PM,14-Jan-2026 04:30 PM,09-Jan-2026 03:00 PM,14-Jan-2026 03:00 PM,NA ,NA ,09-Jan-2026 03:00 PM,14-Jan-2026 03:00 PM,09-Feb-2026 12:30 PM,AOC
,,,,,,,,,2,5801784,M/S JINDAL ENTERPRISES,13-Jan-2026 05:51 PM,Accepted-AOC,L1,02-Apr-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5803473,SHISHPAL MALIK,14-Jan-2026 01:34 PM,Not Admitted-Fee/PreQual/Technical,Others-Clause 3.1(c) of ITB,04-Feb-2026 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5802018,YASHIKA CONSTRUCTION CO.,13-Jan-2026 05:16 PM,Rejected-Finance,L3,02-Apr-2026 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
