Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-Apr-2026,"INR 30,672,603.3",90.0,NEELESH KUMAR JAIN,18-Apr-2026 11:45 AM,AOCdoc6.pdf (194.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",2026_UPIDC_1122433_6,03/SE/2025-26,"Anti-erosion work to protect the village group like Shahbazpur, Saraura and Sarauri etc. situated on the right bank of Garra river under Tehsil Sadar in Shahjahanpur district from the erosion of Garra river (Lot No.-06)",1.0,5972107.0,BHAMAR SINGH,INR,"30,672,603.3",1,5972107,BHAMAR SINGH,15-May-2026 02:51 PM,Accepted-AOC,DUE TO LOWEST RATE,18-Apr-2026 11:45 AM,Technical,05 technical bid found and all 05 admitted,NEELESH KUMAR JAIN,20-Mar-2026 01:17 PM,technical_2090313.pdf,S E NEELESH KUMAR JAIN,Internal,S E TRAYAMBAK TRIPATHI,NEELESH KUMAR JAIN,04-Apr-2026 03:30 PM,finsummary_2090313.pdf (510.50 KB),Finance,05 financial bid found in all 05 admitted,NEELESH KUMAR JAIN,04-Apr-2026 02:52 PM,finance_2090313.pdf,BOQ Comparative Chart,S E NEELESH KUMAR JAIN,Internal,S E TRAYAMBAK TRIPATHI,NEELESH KUMAR JAIN,20-Mar-2026 01:56 PM,23-Mar-2026 10:00 AM,techsummary_2090313.pdf (2646.33 KB),AOC,09-Mar-2026 12:00 PM,19-Mar-2026 04:00 PM,09-Mar-2026 12:00 PM,19-Mar-2026 03:00 PM,NA ,NA ,09-Mar-2026 12:00 PM,19-Mar-2026 03:00 PM,23-Mar-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,technical document,"10,39,000",No,fixed,,Nil,Nil,"Anti-erosion work to protect the village group like Shahbazpur, Saraura and Sarauri etc. situated on the right bank of Garra river under Tehsil Sadar in Shahjahanpur district from the erosion of Garra river (Lot No.-06)","Anti-erosion work to protect the village group like Shahbazpur, Saraura and Sarauri etc. situated on the right bank of Garra river under Tehsil Sadar in Shahjahanpur district from the erosion of Garra river (Lot No.-06)",Please refer Tender documents. ,NA ,"5,19,32,000",Civil Works,NA ,Tender,90.0,90.0,Shahjahanpur,242001.0,Sitapur ,Irrigation Works Circle Sitapur ,09-Mar-2026 12:00 PM ,Sitapur,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",03/SE/2025-26,2026_UPIDC_1122433_6,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Date corrigendum,Date,,Superintending Engineer,Irrigation Works Circle Sitapur,"2,715",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,5989032,M/S MAHALAXMI TRADERS,19-Mar-2026 02:33 PM,Rejected-Finance,BID REJECTED DUE TO HEIGHER RATE,04-Apr-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5975618,MS ROAD LINES INDIA PVT LTD,19-Mar-2026 11:39 AM,Rejected-Finance,BID REJECTED DUE TO HEIGHER RATE,04-Apr-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,5988239,M/S UNITE ENTERPRISES,19-Mar-2026 01:45 PM,Rejected-Finance,BID REJECTED DUE TO HEIGHER RATE,04-Apr-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,5985870,PRATAP CONSTRUCTION,19-Mar-2026 01:20 PM,Rejected-Finance,BID REJECTED DUE TO HEIGHER RATE,04-Apr-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
