Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Er Narendra Chaudhary,Vikas Bhawan Unnao,"1,000",Nil,Nil,No,Vikash Khand Nawabganj ki Gram Amretha me Prathamic Vidalaya se Pramod ke Ghar tak Interlocking Raod ka Nirman karye.,Vikash Khand Nawabganj ki Gram Amretha me Prathamic Vidalaya se Pramod ke Ghar tak Interlocking Raod ka Nirman karye.,Plz Refer Doc ,NA ,"17,19,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2187/red/tender/unnao/25-26 dt- 10-02-2026,2026_REDUP_1123792_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,11-Mar-2026 03:55 PM,18-Mar-2026 12:30 PM,11-Mar-2026 03:55 PM,18-Mar-2026 12:00 PM,NA ,NA ,11-Mar-2026 03:55 PM,18-Mar-2026 12:00 PM,24-Mar-2026 04:15 PM,"34,400",Yes,fixed,,Nil,Nil,AOC,Er Narendra Chaudhry,Internal,,Narendra chaudhary,16-Apr-2026 04:31 PM,finsummary_2094083.pdf (1181.59 KB),Finance,Summary,Narendra chaudhary,16-Apr-2026 04:29 PM,finance_2094083.pdf,BOQ Comparative Chart,1.0,5969509.0,Rishi Prakash jaiswal,INR,"1,718,460.23",1,5971313,M/S DIPTI KATIYAR,14-Mar-2026 05:27 AM,Rejected-AOC,l2,16-Apr-2026 04:34 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1123792_10,2187/red/tender/unnao/25-26 dt- 10-02-2026,Vikash Khand Nawabganj ki Gram Amretha me Prathamic Vidalaya se Pramod ke Ghar tak Interlocking Raod ka Nirman karye.,Narendra Chaudhary,Internal,,Narendra chaudhary,24-Mar-2026 04:13 PM,24-Mar-2026 04:15 PM,techsummary_2094083.pdf (513.32 KB),16-Apr-2026,"INR 1,718,460.23",90.0,Narendra chaudhary,16-Apr-2026 04:34 PM,Amretha004.pdf (1182.00 KB),1718460.23,Technical,Summaary,Narendra chaudhary,24-Mar-2026 04:10 PM,technical_2094083.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5969509,Rishi Prakash jaiswal,14-Mar-2026 03:54 PM,Accepted-AOC,l1,16-Apr-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
