Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
23-Apr-2026,"INR 586,325",90.0,Rajendra Singh,22-Apr-2026 04:47 PM,GOVINDKEGHARLTT.pdf (342.00 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 03:02 PM,technical_2105655.pdf,EXECUTIVE OFFICER,Internal,"MONU SINGH, JE RAJENDRA SINGH, CLEARK",Arun Kumar Yadav,21-Apr-2026 03:09 PM,21-Apr-2026 03:10 PM,techsummary_2105655.pdf (294.10 KB),Finance,tecnical,Rajendra Singh,22-Apr-2026 04:03 PM,finance_2105655.pdf,BOQ Comparative Chart,executive Officer,Internal,"Monu singh, Je Rajendra Singh, Cleark",Rajendra Singh,22-Apr-2026 04:09 PM,finsummary_2105655.pdf (292.58 KB),1.0,6047937.0,P L TRADERS,INR,"586,325",Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_10,430/NPPACH-NIVIDA,WARD-03 GOVIND KE GHAR SE LAL SINGH KE GHAR TAK INTERLOKING AND KC DRAIN WORK,1.0,6046786.0,M/S JAI SHREE RAM TRADERS,14-Apr-2026 05:44 PM,Rejected-AOC,Highest,22-Apr-2026 04:47 PM,AOC,WARD-03 GOVIND KE GHAR SE LAL SINGH KE GHAR TAK INTERLOKING AND KC DRAIN WORK,WARD-03 GOVIND KE GHAR SE LAL SINGH KE GHAR TAK INTERLOKING AND KC DRAIN WORK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,1.0,Fee/PreQual/Technical,.pdf,tender document,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,executive officer,Nagar palika parishad achhnera,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 03:10 PM,1.0,472/suddiparta,Date,,1,DD - Demand Draft,692.0,Executive Officer,Nagar palika parishad achhnera,No,"58,750",No,fixed,,Executive Officer,Nagar palika parishad achhnera,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6047937.0,P L TRADERS,17-Apr-2026 08:59 AM,Accepted-AOC,Lowest,22-Apr-2026 04:47 PM,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,ffineencial document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6046846.0,SHRI BALAJI CONTRACTOR,14-Apr-2026 05:55 PM,Rejected-AOC,Highest,22-Apr-2026 04:47 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,AOC
