S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage
1.0,5818769.0,GANGA BUILDERS,29-Jan-2026 02:44 PM,Accepted-AOC,L1,01-Apr-2026 11:18 AM,1.0,5818769.0,GANGA BUILDERS,INR,"2,033,057.26",Yamuna Expressway Industrial Development Authority,2026_YEIDA_1105538_4,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,"Maintenance work of water supply in affordable houses sec-22D,YEA(Block-A) WC-02",01-Apr-2026,"INR 2,033,057.26",365.0,BHARAM PAL SINGH,01-Apr-2026 11:18 AM,453_4.pdf (834.00 KB),AOC,Committee,Internal,Committee,BHARAM PAL SINGH,01-Apr-2026 11:16 AM,finsummary_2039870.pdf (833.73 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,16-Feb-2026 11:48 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,16-Feb-2026 11:55 AM,16-Feb-2026 12:00 PM,techsummary_2039870.pdf (639.90 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,01-Apr-2026 11:07 AM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,"Maintenance work of water supply in affordable houses sec-22D,YEA(Block-A) WC-02","Maintenance work of water supply in affordable houses sec-22D,YEA(Block-A) WC-02",Please refer Tender documents. ,NA ,"27,10,381",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,12-Jan-2026 06:55 PM,30-Jan-2026 11:00 AM,12-Jan-2026 06:55 PM,29-Jan-2026 05:00 PM,NA ,NA ,12-Jan-2026 06:55 PM,29-Jan-2026 05:00 PM,16-Feb-2026 12:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,2026_YEIDA_1105538_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,865.0,Nil,Nil,No,"54,300",No,fixed,,Nil,Nil,1.0,Corrigendum 1,Date,,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
2.0,5818077.0,M/S ANUSHKA CONSTRUCTION,22-Jan-2026 10:02 AM,Rejected-Finance,L2,01-Apr-2026 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5817646.0,M/S A R INTERNATIONAL,22-Jan-2026 11:59 AM,Rejected-Finance,L3,01-Apr-2026 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
