Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
21-Apr-2026,"INR 2,354,387",60.0,Rajendra Nath Chaturvedi,30-Apr-2026 09:41 PM,AOC_1720_02.pdf (670.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1132519_1,1720_02/Mpy/KHERI/2025-26,"In reference to acceptance letter No. 2695 dated 06.03.2026, the installation work of 15 Nos. 6-way semi high mast lights at various locations in Development Block Bankeganj.",1.0,6033445.0,SHIV KUMAR,INR,"2,354,387",1,6039728,M/s Prakhar Enterprises,10-Apr-2026 10:50 AM,Rejected-Finance,2nd Lowest Bidder,21-Apr-2026 05:22 PM,Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,13-Apr-2026 12:45 PM,technical_2113763.pdf,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,21-Apr-2026 05:22 PM,finsummary_2113763.pdf (910.32 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,20-Apr-2026 04:59 PM,finance_2113763.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Hemant Saxena,16-Apr-2026 02:53 PM,20-Apr-2026 12:00 PM,techsummary_2113763.pdf (746.78 KB),AOC,06-Apr-2026 12:00 PM,13-Apr-2026 12:30 PM,06-Apr-2026 12:00 PM,13-Apr-2026 12:00 PM,NA ,NA ,06-Apr-2026 12:00 PM,13-Apr-2026 12:00 PM,20-Apr-2026 12:00 PM,"In reference to acceptance letter No. 2695 dated 06.03.2026, the installation work of 15 Nos. 6-way semi high mast lights at various locations in Development Block Bankeganj.","In reference to acceptance letter No. 2695 dated 06.03.2026, the installation work of 15 Nos. 6-way semi high mast lights at various locations in Development Block Bankeganj.",Please Refer Tender Document ,NA ,"23,66,800",Electrical Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,1.0,SBI Bank,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,1,Fee/PreQual/Technical,.pdf,Technical PDF,944.0,Nil,Nil,No,"48,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1720_02/Mpy/KHERI/2025-26,2026_REDUP_1132519_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,6033445,SHIV KUMAR,06-Apr-2026 06:48 PM,Accepted-AOC,Accepted,30-Apr-2026 09:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,AOC
