Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,sbd,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,921/RED/Tender/2025-26 Date 06.01.2026,2026_REDUP_1107844_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Jan-2026 03:00 PM,23-Feb-2026 03:30 PM,21-Jan-2026 03:00 PM,23-Feb-2026 03:00 PM,NA ,NA ,21-Jan-2026 03:00 PM,23-Feb-2026 03:00 PM,23-Mar-2026 12:30 PM,1.0,date 3,Date,,Block Gursarai Ke Gram Sirvo Se Dodia Karguwan Tak Sadak Nav Nirman Karya,Block Gursarai Ke Gram Sirvo Se Dodia Karguwan Tak Sadak Nav Nirman Karya,Please refer Tender documents. ,NA ,"1,59,42,000",Civil Works,NA ,Tender,90.0,240.0,Block Gursarai Ke Gram Sirvo Se Dodia Karguwan Tak,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,SE RED Circle Jhansi,SE RED Circle Jhansi,"3,19,000",Yes,fixed,,Nil,Nil,"2,354",Nil,Nil,No,1.0,SBI Bank,AOC,Rajneesh Kumar,Internal,SE EE DAO,RAJNEESH KUMAR,29-May-2026 05:42 PM,finsummary_2044840.pdf (990.83 KB),Technical,final,RAJNEESH KUMAR,16-Mar-2026 06:11 PM,technical_2044840.pdf,Rajneesh Kumar,Internal,SE Jhansi EE Jhansi EE Jalaun DAO Jhansi,RAJNEESH KUMAR,16-Mar-2026 06:17 PM,23-Mar-2026 12:30 PM,techsummary_2044840.pdf (478.93 KB),Finance,final,RAJNEESH KUMAR,29-Apr-2026 03:49 PM,,BOQ Comparative Chart,1,5842788,M/S BIHARI LAL PAL CONTRACTOR,05-Feb-2026 10:09 AM,Accepted-AOC,y,29-Apr-2026 03:53 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1107844_1,921/RED/Tender/2025-26 Date 06.01.2026,Block Gursarai Ke Gram Sirvo Se Dodia Karguwan Tak Sadak Nav Nirman Karya,1.0,5842788.0,M/S BIHARI LAL PAL CONTRACTOR,INR,"15,918,276",29-Apr-2026,"INR 15,918,276",240.0,RAJNEESH KUMAR,29-Apr-2026 03:53 PM,0sirvo.pdf (991.00 KB),final,AOC
2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5842806,M/S Parmar Brothers,05-Feb-2026 12:13 PM,Rejected-Finance,n,29-Apr-2026 03:51 PM,,,,,,,,,,,,,,,,,AOC
