Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
23-Apr-2026,"INR 103,203.54",90.0,Rajendra Singh,22-Apr-2026 04:51 PM,BHURALT.pdf (319.00 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 03:03 PM,technical_2105657.pdf,EXECUTIVE OFFICER,Internal,"MONU SINGH, JE RAJENDRA SINGH, CLEARK",Arun Kumar Yadav,21-Apr-2026 03:08 PM,21-Apr-2026 03:10 PM,techsummary_2105657.pdf (294.10 KB),Executtive Officer,Internal,"Monu singh, Je Rajendra Singh, Cleark",Rajendra Singh,22-Apr-2026 04:07 PM,finsummary_2105657.pdf (292.58 KB),Finance,tecnical,Rajendra Singh,22-Apr-2026 04:04 PM,finance_2105657.pdf,BOQ Comparative Chart,1.0,6047042.0,KHUSHI CONTRACTOR,INR,"103,203.54",1.0,6047042.0,KHUSHI CONTRACTOR,14-Apr-2026 07:01 PM,Accepted-AOC,Lowest,22-Apr-2026 04:51 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_11,430/NPPACH-NIVIDA,WARD-18 BHURA KE GHAR SE ALAUDDIN KE GHAR TAK CC SE GALI AND KC DRAIN WORRK,AOC,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 03:10 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,121.0,Executive Officer,Nagar palika parishad achhnera,No,"10,340",No,fixed,,Executive Officer,Nagar palika parishad achhnera,1,DD - Demand Draft,executive officer,Nagar palika parishad achhnera,1.0,472/suddiparta,Date,,1.0,Fee/PreQual/Technical,.pdf,tender document,WARD-18 BHURA KE GHAR SE ALAUDDIN KE GHAR TAK CC SE GALI AND KC DRAIN WORRK,WARD-18 BHURA KE GHAR SE ALAUDDIN KE GHAR TAK CC SE GALI AND KC DRAIN WORRK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6047308.0,M/S VASHISHTHA CONTRACTORS,14-Apr-2026 09:00 PM,Rejected-AOC,Highest,22-Apr-2026 04:51 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,ffineencial document,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6047528.0,SHRI KRISHNA CONSTRUCTIONS,14-Apr-2026 10:38 PM,Rejected-AOC,Highest,22-Apr-2026 04:51 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
