Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad",2026_UPIDC_1122676_3,04/S.E./2025-26,"Anti-Erosion work to Protection of village group of Udhorampur,Ajagara situated on Right bank of River Gomati in District- Varanasi (Lot-01)",1.0,5973071.0,BANARAS TRADERS,INR,"9,793,600",1,5973071,BANARAS TRADERS,16-Mar-2026 05:15 PM,Accepted-AOC,1st Lowest,15-Apr-2026 06:12 PM,06-Apr-2026,"INR 9,793,600",90.0,surendra Pal singh,15-Apr-2026 06:12 PM,AOC1.pdf (359.00 KB),Lowest 1st,Surendra Pal Singh,Internal,Kamani Kant Rai,surendra Pal singh,23-Mar-2026 01:56 PM,25-Mar-2026 02:30 PM,techsummary_2092969.pdf (162.45 KB),Finance,6 Bidder Admitted,surendra Pal singh,30-Mar-2026 12:38 PM,,BOQ Comparative Chart,Surendra Pal Singh,Internal,Kamani Kant Rai,surendra Pal singh,30-Mar-2026 12:47 PM,finsummary_2092969.pdf (298.22 KB),Technical,6 Bidder admitted and one Bidder Not admitted,surendra Pal singh,23-Mar-2026 10:56 AM,technical_2092969.pdf,AOC,Superintending Engineer,"S.E. 18th Circle Irrigation works Govindpur, prayagraj",1.0,Fee/PreQual/Technical,.pdf,Document,"2,85,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad",04/S.E./2025-26,2026_UPIDC_1122676_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,11-Mar-2026 02:00 PM,17-Mar-2026 03:00 PM,11-Mar-2026 02:00 PM,17-Mar-2026 02:00 PM,NA ,NA ,11-Mar-2026 02:00 PM,17-Mar-2026 02:00 PM,25-Mar-2026 02:30 PM,"Anti-Erosion work to Protection of village group of Udhorampur,Ajagara situated on Right bank of River Gomati in District- Varanasi (Lot-01)","Anti-Erosion work to Protection of village group of Udhorampur,Ajagara situated on Right bank of River Gomati in District- Varanasi (Lot-01)",Please refer Tender documents. ,NA ,"1,42,58,000",Civil Works,NA ,Rate Contract,90.0,NA ,S.E. 18th Circle Irrigation works prayagraj,211004.0,Prayagraj ,"S.E. 18th Circle Irrigation works Govindpur, prayagraj ",12-Mar-2026 01:00 PM ,S.E. 18th Circle Irrigation works Prayagraj,No ,No,"2,780",Nil,Nil,No,AOC
,,,,,,,,,2,5981480,INDRA CONSTRUCTION,17-Mar-2026 12:30 PM,Rejected-Finance,4th Lowest,30-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5979540,JAMAL AHMAD CONTRACTOR,16-Mar-2026 09:48 PM,Rejected-Finance,6th Lowest,30-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5974242,m/s ankur and brothers,17-Mar-2026 10:57 AM,Rejected-Finance,2nd Lowest,30-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5980848,M/S GOPAL RAI,17-Mar-2026 10:48 AM,Rejected-Finance,5th Lowest,30-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5979015,M/S P.S.U. INFRAPROJECTS Pvt Ltd,17-Mar-2026 12:35 PM,Rejected-Finance,3rd Lowest,30-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5979304,M/s Ramesh Tiwari,17-Mar-2026 11:58 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Mar-2026 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
