S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,"17,000",No,fixed,,Nil,Nil,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,140/E-Tender/2025-26 dt. 22.01.2026,2026_PWDBL_1110649_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Mall Avenue Colony ke vibihinn awaso me antirick sewer line ki safai evam marramati karya.,Mall Avenue Colony ke vibihinn awaso me antirick sewer line ki safai evam marramati karya.,Please refer Tender documents. ,NA ,"1,70,000",Civil Works - Buildings,NA ,Tender,90.0,15.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,31-Jan-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,30-Jan-2026 09:00 AM,04-Feb-2026 12:30 PM,30-Jan-2026 09:00 AM,04-Feb-2026 12:00 PM,NA ,NA ,30-Jan-2026 09:00 AM,04-Feb-2026 12:00 PM,680.0,Nil,Nil,No,AOC,1,5840307,M.K ENTERPRISES,04-Feb-2026 03:42 AM,Rejected-Finance,Financial bid Rejected due to L2,15-Apr-2026 05:52 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1110649_10,140/E-Tender/2025-26 dt. 22.01.2026,Mall Avenue Colony ke vibihinn awaso me antirick sewer line ki safai evam marramati karya.,1.0,5840258.0,M/s M.H. ENTERPRISES,INR,"167,911",EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,15-Apr-2026 05:52 PM,finsummary_2051287.pdf (2208.18 KB),Finance,Evaluation Letter,DILIP KUMAR,16-Feb-2026 02:03 PM,finance_2051287.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,15-Apr-2026 05:49 PM,techsummary_2051287.pdf (2208.19 KB),15-Apr-2026,"INR 167,911",15.0,DILIP KUMAR,15-Apr-2026 05:56 PM,430.pdf (2067.00 KB),AOC for Acceptance No 430 date 28.02.2026,AOC
,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5840258,M/s M.H. ENTERPRISES,04-Feb-2026 02:59 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 167911.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,15-Apr-2026 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
