Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
construction of cc interlocking road and drain in ward no 05 mohalla khatikowala from PWD mawana road to jamla house and side gali Qadir wali in nagar panchayat kithaur,construction of cc interlocking road and drain in ward no 05 mohalla khatikowala from PWD mawana road to jamla house and side gali Qadir wali in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"7,36,720",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,POOJA SINGH,NP KITHAUR,870.0,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 01:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133894_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"73,672",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,1,DD - Demand Draft,AOC,Finance,accepted,Pooja Singh,28-Apr-2026 01:36 PM,finance_2116571.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:51 PM,28-Apr-2026 01:00 PM,techsummary_2116571.pdf (50.30 KB),Technical,accepted,Pooja Singh,28-Apr-2026 12:02 PM,technical_2116571.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 04:02 PM,finsummary_2116571.pdf (239.38 KB),29-Apr-2026,"INR 735,983.28",30.0,Pooja Singh,29-Apr-2026 01:51 PM,pwdroadtojamla.pdf (234.00 KB),awarded,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133894_1,120/NPK/15CFC-AVN-SFC,construction of cc interlocking road and drain in ward no 05 mohalla khatikowala from PWD mawana road to jamla house and side gali Qadir wali in nagar panchayat kithaur,1.0,6069637.0,M/S JAN MOHAMMAD,INR,"735,983.28",1.0,6069637.0,M/S JAN MOHAMMAD,26-Apr-2026 10:12 AM,Accepted-AOC,lowest,29-Apr-2026 01:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6068636.0,M/S MAYANK JAIN,25-Apr-2026 02:46 PM,Rejected-AOC,highest,29-Apr-2026 01:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6068137.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:33 AM,Rejected-AOC,lowest 2,29-Apr-2026 01:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
