Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Apr-2026,"INR 921,885",90.0,Chaman Srivastava,29-Apr-2026 05:56 PM,13budaneher.pdf (562.00 KB),FINAL,Technical,FINAL,RAJNEESH KUMAR,10-Apr-2026 03:43 PM,technical_2094797.pdf,Rajneesh Kumar,Internal,ee ae dao,RAJNEESH KUMAR,10-Apr-2026 03:46 PM,17-Apr-2026 12:30 PM,techsummary_2094797.pdf (661.41 KB),1.0,5971045.0,SANJAY AGARWAL,INR,"921,885",Finance,FINAL,Chaman Srivastava,29-Apr-2026 05:52 PM,finance_2094797.pdf,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,29-Apr-2026 05:54 PM,finsummary_2094797.pdf (562.00 KB),1,5971076,LUCKY ENTERPRISES,17-Mar-2026 08:18 AM,Rejected-Finance,N,29-Apr-2026 05:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1123778_10,3430/RED/Tender/2025-26 Dt. 03.02.2026,Ward no 13 buda neher road se Dreamland Swimming Pool ki aur ek Cross R.C.C Nale ka nirman karya.,AOC,Ward no 13 buda neher road se Dreamland Swimming Pool ki aur ek Cross R.C.C Nale ka nirman karya.,Ward no 13 buda neher road se Dreamland Swimming Pool ki aur ek Cross R.C.C Nale ka nirman karya.,Please refer Tender documents. ,NA ,"9,27,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 13 buda neher road se Dreamland Swimming P,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3430/RED/Tender/2025-26 Dt. 03.02.2026,2026_REDUP_1123778_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,12-Mar-2026 12:00 PM,25-Mar-2026 03:30 PM,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,17-Apr-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,"47,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5971045,SANJAY AGARWAL,17-Mar-2026 09:34 AM,Accepted-AOC,Y,29-Apr-2026 05:21 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
