S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"3,807",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",06/S.E/2025-26,2026_UPIDC_1111408_9,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,23-Feb-2026 12:00 PM,28-Feb-2026 04:45 PM,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,NA ,NA ,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,09-Mar-2026 11:00 AM,Head Protection (03 Nos.) of Canal and CC Lining (10 Nos) and Floor Protection (11 Nos) on Various Pucca structure between km 0.000 to km 14.000 of Mahuli Dy. In Distt- Basti.,Head Protection (03 Nos.) of Canal and CC Lining (10 Nos) and Floor Protection (11 Nos) on Various Pucca structure between km 0.000 to km 14.000 of Mahuli Dy. In Distt- Basti.,Please refer Tender documents. ,NA ,"1,53,08,000",Civil Works,NA ,Tender,90.0,180.0,Basti,272002.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti","3,06,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,AOC,Ramesh Prasad,Internal,ANAND KUMAR ANAND,Ramesh Prasad,09-Mar-2026 03:29 PM,finsummary_2081400.pdf (743.68 KB),Technical,Admitted,Ramesh Prasad,06-Mar-2026 03:47 PM,,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,06-Mar-2026 03:55 PM,09-Mar-2026 11:00 AM,techsummary_2081400.pdf (612.09 KB),Finance,Admitted,Ramesh Prasad,09-Mar-2026 03:21 PM,,BOQ Comparative Chart,1,5941373,AJIT SINGH,28-Feb-2026 01:48 PM,Rejected-Technical,As Per Uploaded,06-Mar-2026 03:55 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1111408_9,06/S.E/2025-26,Head Protection (03 Nos.) of Canal and CC Lining (10 Nos) and Floor Protection (11 Nos) on Various Pucca structure between km 0.000 to km 14.000 of Mahuli Dy. In Distt- Basti.,1.0,5938708.0,SHIVANAND SHUKLA,INR,"10,977,033.32",24-Mar-2026,"INR 10,977,033.32",180.0,Ramesh Prasad,28-Apr-2026 05:50 PM,38.pdf (456.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5937831,M/S ADITYA CONSTRUCTION COMPANY,28-Feb-2026 09:35 AM,Rejected-Finance,L2,09-Mar-2026 03:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5941496,M/S Krishna Associate,28-Feb-2026 02:52 PM,Rejected-Technical,As Per Uploaded,06-Mar-2026 03:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5937485,Ms Ram Nath Shukla Contractor,27-Feb-2026 04:23 PM,Rejected-Finance,L3,09-Mar-2026 03:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5938708,SHIVANAND SHUKLA,28-Feb-2026 12:57 PM,Accepted-AOC,L1,28-Apr-2026 05:50 PM,,,,,,,,,,,,,,,,,AOC
