Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
25-Mar-2026,"INR 58,058,516",540.0,Arunendra Kumar Singh,15-Apr-2026 05:26 PM,1115449.pdf (499.00 KB),TENDER AWARDED TO M/S SARAN ENTERPRISES,1,5938030,Balaji Associates,27-May-2026 04:50 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,16-Mar-2026 03:05 PM,1.0,5904757.0,M/S SARAN ENTERPRISES,INR,"58,058,516",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1115449_1,515/UPRNSS/E-TENDER/2025-26 DATE 10-02-2026,"CONSTRUCTION OF GYM HALL, REPAIR AND RENOVATION WORKS PAVILIYAN AT SPORTS STADIUM BHINGA, DISTRICT-SHRAWASTI(U.P.)",Finance,FINANCE,VIJAY BAHADUR SINGH,17-Mar-2026 11:34 AM,,BOQ Comparative Chart,JITENDRA BAHADUR SINGH(S.E.),Internal,"SHASHI KUMAR MISHRA(EE), ARUNENDRA KUMAR SINGH (EE), MAHBOOB ALI SIDDIQUI(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,16-Mar-2026 03:05 PM,17-Mar-2026 11:00 AM,techsummary_2069696.pdf (1015.96 KB),Technical,07 BIDS ARE ADMITTED,Arunendra Kumar Singh,16-Mar-2026 03:01 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"SHASHI KUMAR MISHRA(EE), ARUNENDRA KUMAR SINGH (EE), MAHBOOB ALI SIDDIQUI(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,18-Mar-2026 10:29 AM,finsummary_2069696.pdf (709.98 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"CONSTRUCTION OF GYM HALL, REPAIR AND RENOVATION WORKS PAVILIYAN AT SPORTS STADIUM BHINGA, DISTRICT-SHRAWASTI(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"5,81,05,000",Civil Works,NA ,Tender,90.0,540.0,SHRAWASTI,271201.0,BAHRAICH ,"Office of EE, UPRNSS Unit Bahraich ",16-Feb-2026 11:00 AM ,LUCKNOW,No ,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow","11,800",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,BAHRAICH,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,515/UPRNSS/E-TENDER/2025-26 DATE 10-02-2026,2026_UPRNS_1115449_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,BG - Bank Guarantee,12-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,12-Feb-2026 06:00 PM,27-Feb-2026 06:00 PM,NA ,NA ,12-Feb-2026 06:00 PM,27-Feb-2026 06:00 PM,17-Mar-2026 11:00 AM,"11,62,100",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT BAHRAICH",BAHRAICH,AOC
,,,,,,,2,5934763,MAA GOMTI CONSTRUCTION,27-Feb-2026 07:12 AM,Rejected-AOC,Due to High Rate Quoted,15-Apr-2026 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5935371,M/S ANAND ENTERPRISES,26-Feb-2026 10:58 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,16-Mar-2026 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,AOC
,,,,,,,4,5938418,M/S JAI BAJRANG BALI CONSTRUCTION,27-Feb-2026 04:24 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,16-Mar-2026 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,5932709,M/s Kalhans Traders,27-Feb-2026 04:01 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,16-Mar-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,5904757,M/S SARAN ENTERPRISES,25-Feb-2026 07:20 AM,Accepted-AOC,Due to Low Rate Quoted,15-Apr-2026 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,7,5938359,M/S SHRI PRAKASH SHUKLA,27-Feb-2026 05:30 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,16-Mar-2026 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
