Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
02-Apr-2026,"INR 1,008,798",90.0,Ramesh Bahadur Shahi,02-Apr-2026 02:01 PM,LOIDewariya.pdf (1251.00 KB),M/s Shree Ram Makers Found L1,1,5986339,M/S AANYA CONSTRUCTION,18-Mar-2026 07:45 PM,Rejected-Finance,L2,28-Mar-2026 07:33 PM,1.0,5985888.0,SHREE RAM MAKERS,INR,"1,008,798",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1124487_1,2426 /EE SKN /E-Tender / MLC Nidhi SKN /2025-26 Dated 12 -03-2026,Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Block Khalilabad Ke Dhanghata Mulhya Marg Se Deveriya Ganga Gram Sabha Ke Andar Jane wale Sampark Marg Par Shichhavid rahe Sw0 Ram Kinkar Singh Distt Santkabir Nagar (MLC Nidhi Santk,Technical,M/S AANYA CONSTRUCTION and M/s SHREE RAM MAKERS Found,Ramesh Bahadur Shahi,24-Mar-2026 05:40 PM,technical_2095510.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,28-Mar-2026 07:33 PM,finsummary_2095510.pdf (703.38 KB),Finance,M/s SHREE RAM MAKERS Found L1,Ramesh Bahadur Shahi,28-Mar-2026 07:31 PM,finance_2095510.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,24-Mar-2026 05:41 PM,25-Mar-2026 09:00 AM,techsummary_2095510.pdf (412.60 KB),AOC,"20,500",No,fixed,,UPSCIDCO,BASTI,1,Fee/PreQual/Technical,.pdf,NIT,12-Mar-2026 06:00 PM,19-Mar-2026 02:00 PM,12-Mar-2026 06:00 PM,19-Mar-2026 01:00 PM,12-Mar-2026 06:00 PM ,19-Mar-2026 01:00 PM ,12-Mar-2026 06:00 PM,19-Mar-2026 01:00 PM,25-Mar-2026 09:00 AM,1,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2426 /EE SKN /E-Tender / MLC Nidhi SKN /2025-26 Dated 12 -03-2026,2026_SCIDC_1124487_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Block Khalilabad Ke Dhanghata Mulhya Marg Se Deveriya Ganga Gram Sabha Ke Andar Jane wale Sampark Marg Par Shichhavid rahe Sw0 Ram Kinkar Singh Distt Santkabir Nagar (MLC Nidhi Santk,Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Block Khalilabad Ke Dhanghata Mulhya Marg Se Deveriya Ganga Gram Sabha Ke Andar Jane wale Sampark Marg Par Shichhavid rahe Sw0 Ram Kinkar Singh Distt Santkabir Nagar (MLC Nidhi Santk,As Given in NIT ,NA ,"10,09,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",16-Mar-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"1,652",UPSCIDCO,BASTI,No,AOC
,,,,,,,2,5985888,SHREE RAM MAKERS,18-Mar-2026 05:12 PM,Accepted-AOC,L1,02-Apr-2026 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
