EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"1,72,000",No,fixed,,EO NP SUKRAULI,NP SUKRAULI,1.0,Fee/PreQual/Technical,.pdf,NIT,Ward No.03 Sukrauli Khas me Omprakash Singh ke ghar se pokhri tk RCC nala/nali nirmad karya,Ward No.03 Sukrauli Khas me Omprakash Singh ke ghar se pokhri tk RCC nala/nali nirmad karya,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,NA ,Ward No.03 Sukrauli Khas,274207.0,NA ,NA ,NA ,NP SUKRAULI,No ,No,Directorate of Local Bodies UP||Nagar Panchayat Sukrauli Kushinagar,412-1,2026_DOLBU_1131717_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO NP SUKRAULI,NP SUKRAULI,1,DD - Demand Draft,"5,000",EO NP SUKRAULI,NP SUKRAULI,No,30-Mar-2026 04:00 PM,20-Apr-2026 02:00 PM,30-Mar-2026 04:30 PM,20-Apr-2026 12:00 PM,NA ,NA ,30-Mar-2026 05:00 PM,20-Apr-2026 12:00 PM,22-Apr-2026 01:00 PM,AOC,Finance,Financial Bid Opening Summary,Sarvesh Kumar Srivastava,22-Apr-2026 02:34 PM,finance_2111857.pdf,BOQ Comparative Chart,Sarvesh Kumar Srivastava,Internal,"EO NP SUKRAULI,JE NP SUKRAULI",Sarvesh Kumar Srivastava,22-Apr-2026 12:50 PM,22-Apr-2026 01:00 PM,techsummary_2111857.pdf (92.25 KB),Technical,Technical Bid opening summary,Sarvesh Kumar Srivastava,22-Apr-2026 12:27 PM,technical_2111857.pdf,SARVEST SRIVASTAVA,Internal,"EO NP SUKRAULI,JE NP SUKRAULI",Sarvesh Kumar Srivastava,22-Apr-2026 02:46 PM,finsummary_2111857.pdf (125.34 KB),23-Apr-2026,"INR 8,582,706.5",90.0,Sarvesh Kumar Srivastava,23-Apr-2026 12:06 PM,1.pdf (258.00 KB),Create agreement on stamp paper and done the job in 90 days,1,6057777,M/S RAI AND COMPANY,19-Apr-2026 11:41 PM,Rejected-Finance,HIGHEST BID,22-Apr-2026 02:46 PM,1.0,6058075.0,M/S SATYA CONSTRUCTION,INR,"8,582,706.5",Directorate of Local Bodies UP||Nagar Panchayat Sukrauli Kushinagar,2026_DOLBU_1131717_1,412-1,Ward No.03 Sukrauli Khas me Omprakash Singh ke ghar se pokhri tk RCC nala/nali nirmad karya,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6058075,M/S SATYA CONSTRUCTION,20-Apr-2026 07:27 AM,Accepted-AOC,Lowest Bid,23-Apr-2026 12:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6057582,SIVI K.R. ENTERPRISES,19-Apr-2026 09:21 PM,Rejected-Finance,HIGHEST BID,22-Apr-2026 02:46 PM,,,,,,,,,,AOC
