Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",05/SE/2025-26,2026_UPIDC_1122376_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technica,07-Mar-2026 09:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,30-Mar-2026 06:30 PM,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)","6,30,000",No,fixed,,Nil,Nil,"4,461",Nil,Nil,No,1.0,SBI Bank,Anti Erosion Work From Km 3.825 To Km 4.145 Of Bairiya Dadri Semra Bund On Right Bank Of Rapti River In District Gorakhpur.,Anti Erosion Work From Km 3.825 To Km 4.145 Of Bairiya Dadri Semra Bund On Right Bank Of Rapti River In District Gorakhpur.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,AOC,Technical,AS UPLOADED,Jaya Prakash Singh,30-Mar-2026 05:32 PM,,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,30-Mar-2026 07:22 PM,finsummary_2089928.pdf (291.83 KB),Finance,AS UPLOADED,Jaya Prakash Singh,30-Mar-2026 07:10 PM,,BOQ Comparative Chart,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,30-Mar-2026 05:37 PM,30-Mar-2026 06:30 PM,techsummary_2089928.pdf (1844.72 KB),06-Apr-2026,"INR 21,118,117.05",90.0,Jaya Prakash Singh,09-Apr-2026 05:35 PM,08.pdf (568.00 KB),1,5968025,BALENDRA SINGH,13-Mar-2026 04:19 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:35 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122376_5,05/SE/2025-26,Anti Erosion Work From Km 3.825 To Km 4.145 Of Bairiya Dadri Semra Bund On Right Bank Of Rapti River In District Gorakhpur.,1.0,5969375.0,M/S K. K. CONSTRUCTION,INR,"21,118,117.05",1.0,Tender Revocation,Tender Revocation,30-Mar-2026 04:47 PM,5_R.pdf ,221.65,Technical Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5967626,M/S BABY SHAHI,13-Mar-2026 02:59 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5969375,M/S K. K. CONSTRUCTION,13-Mar-2026 03:44 AM,Accepted-AOC,AS UPLOADED,09-Apr-2026 05:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5969580,M/S RUCHI CONSTRUCTION CO,13-Mar-2026 09:10 AM,Rejected-Technical,AS UPLOADED,30-Mar-2026 05:37 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5966977,M/S UDAI PRATAP SINGH,13-Mar-2026 01:23 PM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:35 PM,,,,,,,,,,,,,,,,,AOC
