EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,87,900",No,fixed,,EO NP Chowk,Maharajganj,1.0,Fee/PreQual/Technical,.pdf,Fee/Emd/tec,17-Apr-2026 09:00 AM,24-Apr-2026 05:05 PM,17-Apr-2026 09:00 AM,24-Apr-2026 05:00 PM,NA ,NA ,17-Apr-2026 09:00 AM,24-Apr-2026 05:00 PM,25-Apr-2026 09:00 AM,EO NP Chowk,NP Chowk Office,"3,894",EO NP Chowk,Maharajganj,No,Directorate of Local Bodies UP||Nagar Panchayat Chowk Mahrajganj,877_NPC_Re_Antesti,2026_DOLBU_1138009_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction of antyeshti sthal at NP Cowk,Construction of antyeshti sthal at NP Cowk,Please refer Tender documents. ,NA ,"28,79,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Ward 11,273303.0,NA ,NA ,NA ,NP Chowk Office,No ,No,1.0,FDR - Fixed Deposit,AOC,Technical,bids open by tender evaluation committee for techincal evaliton process,Om Prakash,24-Apr-2026 07:03 PM,technical_2124909.pdf,Omprakash EO,Internal,JELIPIK,Om Prakash,30-Apr-2026 12:44 PM,finsummary_2124909.pdf (419.29 KB),Finance,fe,Om Prakash,25-Apr-2026 03:09 PM,,BOQ Comparative Chart,EO,Internal,Lipik JE,Om Prakash,25-Apr-2026 07:27 AM,25-Apr-2026 09:00 AM,techsummary_2124909.pdf (203.28 KB),30-Apr-2026,"INR 2,877,560.5",90.0,Om Prakash,30-Apr-2026 01:02 PM,antesti.pdf (753.00 KB),1,6063059,ANURAG KUMAR PANDEY,22-Apr-2026 04:39 PM,Rejected-Finance,high,30-Apr-2026 12:44 PM,1.0,6064176.0,M/S KRISHNA ENTERPRISES,INR,"2,877,560.5",Directorate of Local Bodies UP||Nagar Panchayat Chowk Mahrajganj,2026_DOLBU_1138009_1,877_NPC_Re_Antesti,Construction of antyeshti sthal at NP Cowk,AOC
,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6064176,M/S KRISHNA ENTERPRISES,23-Apr-2026 12:30 PM,Accepted-AOC,lowest,30-Apr-2026 01:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6063109,M/s SHREYA ASSOCIATES,22-Apr-2026 04:34 PM,Rejected-Finance,high,30-Apr-2026 12:44 PM,,,,,,,,,,AOC
