Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
04-Apr-2026,"INR 1,383,268.13",180.0,Sujit Kumar Sinha,13-Apr-2026 05:55 PM,Document2.pdf (26.00 KB),1,5967269,MAHADEV TRADERS,15-Mar-2026 03:55 PM,Accepted-AOC,AOC,13-Apr-2026 05:55 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1123811_2,"1233/RED/Etender(34)/2025-26, Dt. 28.02.2026",G.P. Khargapur me Khargapur Gajipur sampark marg se Bhairo Mahraj ke Paahi hote huye Thakurrampurwa me Lallan Mahraj ke ghar tak kharanja nirman karya-Huzoorpu_02,1.0,5967269.0,MAHADEV TRADERS,INR,"1,383,268.13",Finance,Financial bid open,Sujit Kumar Sinha,23-Mar-2026 02:35 PM,finance_2093970.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,19-Mar-2026 05:21 PM,20-Mar-2026 12:00 PM,techsummary_2093970.pdf (57.67 KB),Technical,Technical bid open,Sujit Kumar Sinha,17-Mar-2026 02:00 PM,technical_2093970.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,23-Mar-2026 02:46 PM,finsummary_2093970.pdf (43.94 KB),AOC,1.0,SBI Bank,11-Mar-2026 03:30 PM,16-Mar-2026 04:30 PM,11-Mar-2026 03:30 PM,16-Mar-2026 04:00 PM,NA ,NA ,11-Mar-2026 03:30 PM,16-Mar-2026 04:00 PM,20-Mar-2026 12:00 PM,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",G.P. Khargapur me Khargapur Gajipur sampark marg se Bhairo Mahraj ke Paahi hote huye Thakurrampurwa me Lallan Mahraj ke ghar tak kharanja nirman karya-Huzoorpu_02,G.P. Khargapur me Khargapur Gajipur sampark marg se Bhairo Mahraj ke Paahi hote huye Thakurrampurwa me Lallan Mahraj ke ghar tak kharanja nirman karya-Huzoorpu_02,Please refer Tender documents. ,NA ,"11,73,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,788.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1233/RED/Etender(34)/2025-26, Dt. 28.02.2026",2026_REDUP_1123811_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"23,500",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical bid document,AOC
,,,,,,2,5967197,M/s Vaishnavi Construction,15-Mar-2026 03:41 PM,Rejected-Finance,High,23-Mar-2026 02:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
