Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
23-Mar-2026,"INR 9,627,870",270.0,Sudhir Kumar,06-Apr-2026 06:04 PM,Sanjay.pdf (996.00 KB),Attached,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2026_SCIDC_1119755_1,1286/SE/LKO/BBK/E-Ten/25-26,Electrical Repair work for 480 Seated ATS at Teergaon Barabanki.,1.0,5949409.0,SANJAY ELECTRIC COMPANY,INR,"9,627,870",1,5950678,SABRI SAFETY SOLUTION,06-Mar-2026 11:24 AM,Rejected-Finance,Quoted Amount Rate in High,18-Mar-2026 04:16 PM,Finance,Attached,Ram Nayan,18-Mar-2026 03:50 PM,finance_2082496.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,17-Mar-2026 01:48 PM,17-Mar-2026 01:50 PM,techsummary_2082496.pdf (627.60 KB),Technical,Attached,Sudhir Kumar,17-Mar-2026 01:46 PM,technical_2082496.pdf,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,18-Mar-2026 04:16 PM,finsummary_2082496.pdf (69.79 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,1286/SE/LKO/BBK/E-Ten/25-26,2026_SCIDC_1119755_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,1,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document",24-Feb-2026 05:00 PM,06-Mar-2026 02:00 PM,24-Feb-2026 05:00 PM,06-Mar-2026 12:00 PM,NA ,NA ,24-Feb-2026 05:00 PM,06-Mar-2026 12:00 PM,17-Mar-2026 01:50 PM,"2,360",UPSCIDCOLTD,Barabanki,No,"1,93,000",No,fixed,,UPSCIDCOLTD,Barabanki,Electrical Repair work for 480 Seated ATS at Teergaon Barabanki.,Electrical Repair work for 480 Seated ATS at Teergaon Barabanki.,Electrical Repair work for 480 Seated ATS at Teergaon Barabanki. ,NA ,,Electrical Works,NA ,Tender,90.0,270.0,Barabanki,225001.0,NA ,NA ,NA ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,Superintending Engineer (E),"UPSCIDCO LTD Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",AOC
,,,,,,,,,,,,,,,,2,5949409,SANJAY ELECTRIC COMPANY,05-Mar-2026 08:27 PM,Accepted-AOC,Lowest Rate Accepted,06-Apr-2026 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
