S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,5803164,M/S SHRI SHYAMJI BUILDERS,14-Jan-2026 06:11 PM,Accepted-AOC,L1,09-Apr-2026 04:15 PM,1.0,5803164.0,M/S SHRI SHYAMJI BUILDERS,INR,"11,178,820.11",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1104623_3,30/GM-4/UPPCL/2025-26 Dated 02-01-2026,TOURISM DEVELOPMENT WORK OF SHRI SWAMI GUDRIYA WALE MAHARAJ ASHRAM VILLAGE RAJOURA IN DISTRICT FIROZABAD (UP),06-Apr-2026,"INR 11,178,820.11",270.0,RAJIV KUMAR PANDEY,09-Apr-2026 04:15 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Shri Shyamji Builders,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,05-Feb-2026 01:56 PM,finsummary_2037883.pdf (68.07 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,27-Jan-2026 07:38 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,27-Jan-2026 08:21 PM,28-Jan-2026 03:00 PM,techsummary_2037883.pdf (2635.52 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,05-Feb-2026 01:52 PM,,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,30/GM-4/UPPCL/2025-26 Dated 02-01-2026,2026_UPPRC_1104623_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,TOURISM DEVELOPMENT WORK OF SHRI SWAMI GUDRIYA WALE MAHARAJ ASHRAM VILLAGE RAJOURA IN DISTRICT FIROZABAD (UP),TOURISM DEVELOPMENT WORK OF SHRI SWAMI GUDRIYA WALE MAHARAJ ASHRAM VILLAGE RAJOURA IN DISTRICT FIROZABAD (UP),Please refer Tender documents. ,NA ,"1,12,97,443",Miscellaneous Works,NA ,Tender,90.0,270.0,Village Rajoura Distt Firozabad,283113.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",12-Jan-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,"17,700",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,07-Jan-2026 05:40 PM,19-Jan-2026 03:00 PM,07-Jan-2026 05:40 PM,19-Jan-2026 02:00 PM,NA ,NA ,07-Jan-2026 05:40 PM,19-Jan-2026 02:00 PM,28-Jan-2026 03:00 PM,"2,26,000",No,fixed,,Nil,Nil,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",AOC
2,5812042,Uttam Ventures,18-Jan-2026 06:32 PM,Rejected-Finance,Being Second Lowest,05-Feb-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,AOC
