Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Tender Stage
24-Apr-2026,"INR 553,755.1",180.0,Sujit Kumar Sinha,30-Apr-2026 03:40 PM,05.pdf (44.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1133427_5,"1277/RED/Etender(37)/2025-26, Dt. 16.03.2026",Vikas Khan Payagpur me Payagpur Chaurahe ke paas sarvajanik urinal ka nirman karya_05,1.0,6044169.0,Satya Narain Tiwari,INR,"553,755.1",1,6044169,Satya Narain Tiwari,17-Apr-2026 12:15 PM,Accepted-AOC,AOC,30-Apr-2026 03:40 PM,Finance,Financial bid open,Sujit Kumar Sinha,22-Apr-2026 01:56 PM,finance_2115664.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,21-Apr-2026 01:29 PM,22-Apr-2026 12:00 PM,techsummary_2115664.pdf (402.33 KB),Technical,Technical bid open,Sujit Kumar Sinha,18-Apr-2026 02:50 PM,technical_2115664.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,22-Apr-2026 05:00 PM,finsummary_2115664.pdf (43.51 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1277/RED/Etender(37)/2025-26, Dt. 16.03.2026",2026_REDUP_1133427_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,06-Apr-2026 12:00 PM,18-Apr-2026 12:30 PM,06-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,NA ,NA ,06-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,22-Apr-2026 12:00 PM,692.0,Nil,Nil,No,Vikas Khan Payagpur me Payagpur Chaurahe ke paas sarvajanik urinal ka nirman karya_05,Vikas Khan Payagpur me Payagpur Chaurahe ke paas sarvajanik urinal ka nirman karya_05,Please refer Tender documents. ,NA ,"4,70,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,"9,400",No,fixed,,Nil,Nil,1.0,Corrigendum for date change,Date,,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,2,6044247,SUSHILA DEVI,17-Apr-2026 01:34 PM,Rejected-Finance,High,22-Apr-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
