S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",08/SE/2025-26,2026_UPIDC_1123087_10,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,"4,130",Nil,Nil,No,10-Mar-2026 12:00 PM,16-Mar-2026 01:00 PM,10-Mar-2026 12:00 PM,16-Mar-2026 12:00 PM,NA ,NA ,10-Mar-2026 12:00 PM,16-Mar-2026 12:00 PM,24-Mar-2026 12:00 PM,SE GNSM Meerut,Office of SE GNSM Meerut,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,LOT10,As per the NIT,Please refer Tender documents. ,NA ,"8,30,00,000",Civil Works,NA ,Tender,90.0,90.0,Muzaffarnagar,251001.0,Office of SE GNSM Meerut ,Office of SE GNSM Meerut ,11-Mar-2026 01:00 PM ,Office of SE GNSM Meerut,No ,No,"16,60,000",No,fixed,,Nil,Nil,AOC,Finance,L1 Details,Bhartendu Gaur,30-Mar-2026 06:56 PM,finance_2091987.pdf,BOQ Comparative Chart,Mr. Bhartendu Gaur,Internal,Mr. Ramesh Chandra,Bhartendu Gaur,30-Mar-2026 06:59 PM,finsummary_2091987.pdf (1032.18 KB),1.0,5969858.0,UMESH CHANDRA MISHRA,INR,"74,111,370","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",2026_UPIDC_1123087_10,08/SE/2025-26,LOT10,1,5976704,BHAMAR SINGH,16-Mar-2026 09:41 AM,Rejected-Finance,L2,30-Mar-2026 06:59 PM,30-Mar-2026,"INR 74,111,370",90.0,Bhartendu Gaur,07-Apr-2026 05:20 PM,AOC.pdf (505.00 KB),AOC,Technical,04 Bidder Admitted,Bhartendu Gaur,20-Mar-2026 12:34 PM,technical_2091987.pdf,Mr. Bhartendu Gaur,Internal,Mr. Ramesh Chandra,Bhartendu Gaur,20-Mar-2026 12:38 PM,24-Mar-2026 12:00 PM,techsummary_2091987.pdf (1032.18 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5975578,MS ROAD LINES INDIA PVT LTD,15-Mar-2026 08:06 PM,Rejected-Finance,L4,30-Mar-2026 06:59 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5969880,SHRI SAI CONSTRUCTION,15-Mar-2026 03:17 PM,Rejected-Finance,L3,30-Mar-2026 06:59 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5969858,UMESH CHANDRA MISHRA,15-Mar-2026 07:18 PM,Accepted-AOC,L1,07-Apr-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,AOC
