Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Stage
11-Feb-2026,"INR 16,888,860.6",270.0,NAGENDRA YADAV,02-Apr-2026 02:03 PM,217.pdf (249.00 KB),QUOTED AMOUNT LOWER THEN OTHER BIDER,1,5818772,M/s B.N. GOEL AND COMPANY,23-Jan-2026 02:08 PM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,27-Jan-2026 03:01 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2026_UPRNS_1105143_1,217/SE/E-TENDER/2025-26,"CONSTRUCTION OF MAIN GATE, GUARD ROOM, TOILET BLOCK AND INTERLOCKING WORK IN MODEL SCHOOL-2 AT D.B.R.A. UNIVERSITY, KHANDARI CAMPUS, DISTRICT-AGRA AGRA (U.P.)",1.0,5820393.0,prabhat associates,INR,"16,888,860.6",Technical,WE HAVE RECEIVED TECHNICAL BID,NAGENDRA YADAV,27-Jan-2026 10:51 AM,technical_2039134.pdf,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,27-Jan-2026 03:01 PM,finsummary_2039134.pdf (296.14 KB),Finance,WE HAVE RECEIVED FINANCIAL BID,NAGENDRA YADAV,27-Jan-2026 02:59 PM,finance_2039134.pdf,BOQ Comparative Chart,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,27-Jan-2026 10:53 AM,27-Jan-2026 11:00 AM,techsummary_2039134.pdf (296.14 KB),AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,217/SE/E-TENDER/2025-26,2026_UPRNS_1105143_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"CONSTRUCTION OF MAIN GATE, GUARD ROOM, TOILET BLOCK AND INTERLOCKING WORK IN MODEL SCHOOL-2 AT D.B.R.A. UNIVERSITY, KHANDARI CAMPUS, DISTRICT-AGRA AGRA (U.P.)","CONSTRUCTION OF MAIN GATE, GUARD ROOM, TOILET BLOCK AND INTERLOCKING WORK IN MODEL SCHOOL-2 AT D.B.R.A. UNIVERSITY, KHANDARI CAMPUS, DISTRICT-AGRA AGRA (U.P.)",Please refer Tender documents. ,NA ,"1,68,99,000",Civil Works,NA ,Tender,90.0,270.0,"KHANDARI, AGRA",282002.0,NA ,NA ,NA ,AGRA,No ,No,"3,38,000",No,fixed,,EE,AGRA,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"7,080",EE,AGRA,No,12-Jan-2026 10:00 AM,24-Jan-2026 10:00 AM,12-Jan-2026 10:00 AM,23-Jan-2026 05:00 PM,NA ,NA ,12-Jan-2026 10:00 AM,23-Jan-2026 05:00 PM,27-Jan-2026 11:00 AM,1,BG - Bank Guarantee,SUPERINTENDENT ENGINEER,"06, RAJSHREE GARDEN, DAYAL BAGH, AGRA",AOC
,,,,,,,2,5816569,M.S. Construction,21-Jan-2026 11:14 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Jan-2026 10:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,AOC
,,,,,,,3,5820393,prabhat associates,23-Jan-2026 02:11 PM,Accepted-AOC,QUOTED AMOUNT LOWER THEN OTHER BIDER,02-Apr-2026 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,AOC
