Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
15-Apr-2026,"INR 971,413",90.0,Yogendra Nath Kushwaha,15-Apr-2026 02:44 PM,AOC.pdf (741.00 KB),SHIVWAM CONSTRUCTION FOUND L1 AS PER BOQ,1,5903752,RAJENDRA KUMAR YADAV,20-Feb-2026 09:53 PM,Rejected-Finance,L2,15-Apr-2026 02:32 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,2026_SCIDC_1115413_1,0133/EE/JNP/2025-26 dt-12-02-2026,SIRKRARA BADHAUNI NONIYAN GUDDU SRIVASTWA KE KHET SE MANDIR TAK 700 MTR SOLING WORK MLA MALHANI,1.0,5903226.0,SHIVAM CONSTRUCTION,INR,"971,413",Technical,THREE BID FOUND FOR THE TENDER,Yogendra Nath Kushwaha,29-Mar-2026 02:37 PM,technical_2069567.pdf,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,15-Apr-2026 02:32 PM,finsummary_2069567.pdf (599.44 KB),Finance,TWO BID FOUND FOR THE TENDER SHIWAM CONSTRUCTION FOUND L1,Yogendra Nath Kushwaha,15-Apr-2026 02:16 PM,finance_2069567.pdf,BOQ Comparative Chart,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,29-Mar-2026 02:38 PM,30-Mar-2026 10:00 AM,techsummary_2069567.pdf (478.68 KB),AOC,"1,062",Ex engineer upscidc ltd,JAUNPUR,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,SIRKRARA BADHAUNI NONIYAN GUDDU SRIVASTWA KE KHET SE MANDIR TAK 700 MTR SOLING WORK MLA MALHANI,SIRKRARA BADHAUNI NONIYAN GUDDU SRIVASTWA KE KHET SE MANDIR TAK 700 MTR SOLING WORK MLA MALHANI,Please refer Tender documents. ,NA ,"9,72,482",Road Works,SOLING ,Tender,90.0,90.0,SIKRARA,222002.0,NA ,NA ,NA ,Ex enginner office UPSCIDC LTD JAUNPUR,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,0133/EE/JNP/2025-26 dt-12-02-2026,2026_SCIDC_1115413_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,"20,000",No,fixed,,Ex engineer upscidc ltd,JAUNPUR,Ex enginner UPSCIDC LTD JAUNPUR,VAN VIHAR ROAD BHUPATPATTI JAUNPUR,12-Feb-2026 06:00 PM,23-Feb-2026 01:00 PM,12-Feb-2026 06:00 PM,21-Feb-2026 12:00 PM,NA ,NA ,12-Feb-2026 06:00 PM,21-Feb-2026 12:00 PM,30-Mar-2026 10:00 AM,AOC
,,,,,,,2,5903785,SANDEEP YADAV,21-Feb-2026 09:11 AM,Rejected-Technical,NOT COMPLIED FOR TECHNICAL SPECIFICATION,29-Mar-2026 02:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5903226,SHIVAM CONSTRUCTION,20-Feb-2026 07:15 PM,Accepted-AOC,L1,15-Apr-2026 02:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,AOC
