Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage
27-Mar-2026,"INR 3,162,704.7",90.0,Ramesh Prasad,04-Apr-2026 04:30 PM,DOS.pdf (426.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1123574_1,11/S.E/2025-26,Construction of 55 Nos. Kulaba between Km 0.000 of 18.600 of Kuri Dy in Distt- Siddharthnagar.,1.0,5981529.0,M/S OM SAI TRADERS,INR,"3,162,704.7",1,5981790,M/s Akhilesh Kumar Shukla Contractor,17-Mar-2026 02:10 PM,Rejected-Finance,L2,20-Mar-2026 09:26 PM,Technical,Admitted,Ramesh Prasad,18-Mar-2026 05:02 PM,,Ramesh Prasad,Internal,Birendra Paswan,Ramesh Prasad,20-Mar-2026 09:26 PM,finsummary_2093191.pdf (485.81 KB),Finance,Admitted,Ramesh Prasad,20-Mar-2026 09:16 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Birendra Paswan,Ramesh Prasad,18-Mar-2026 05:12 PM,20-Mar-2026 04:30 PM,techsummary_2093191.pdf (279.31 KB),AOC,Construction of 55 Nos. Kulaba between Km 0.000 of 18.600 of Kuri Dy in Distt- Siddharthnagar.,Construction of 55 Nos. Kulaba between Km 0.000 of 18.600 of Kuri Dy in Distt- Siddharthnagar.,Please refer Tender documents. ,NA ,"45,46,000",Civil Works,NA ,Tender,90.0,90.0,Bansi,272153.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"2,537",Nil,Nil,No,11-Mar-2026 09:00 AM,17-Mar-2026 03:30 PM,11-Mar-2026 09:00 AM,17-Mar-2026 03:00 PM,NA ,NA ,11-Mar-2026 10:00 AM,17-Mar-2026 03:00 PM,20-Mar-2026 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",11/S.E/2025-26,2026_UPIDC_1123574_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"91,000",No,fixed,,Nil,Nil,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5980175,M/S ARYA ENTERPRISES,17-Mar-2026 02:12 AM,Rejected-Finance,L3,20-Mar-2026 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5974232,M/S ASHA CONSTRUCTION,17-Mar-2026 01:38 PM,Rejected-Technical,As Per Uploaded,18-Mar-2026 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5974124,M S DHERENDRA KUMAR PANDEY,17-Mar-2026 10:58 AM,Rejected-Technical,As Per Uploaded,18-Mar-2026 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5976476,M/S JEET CONSTRUCTION,17-Mar-2026 02:41 PM,Rejected-Technical,As Per Uploaded,18-Mar-2026 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5981529,M/S OM SAI TRADERS,17-Mar-2026 12:51 PM,Accepted-AOC,L1,04-Apr-2026 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,5981666,M/S SHIVANI ASSOCIATES,17-Mar-2026 01:28 PM,Rejected-Finance,L4,20-Mar-2026 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,5980660,M/s TRIPATHI CONSTRUCATION,17-Mar-2026 12:07 PM,Rejected-Finance,L5,20-Mar-2026 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
