Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
24-Apr-2026,"INR 1,089,000",90.0,Jagpal Verma,24-Apr-2026 04:51 PM,LOI.pdf (362.00 KB),Under the MLC Fund Scheme construction work of Dr Shyama Mukherjee Memorial Gate at Piparpur on Piparpur Kalyanpur road in Block Bhadar,1.0,6011098.0,VINAY PRAKASH TRIPATHI,INR,"1,089,000",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1128707_1,627/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,Under the MLC Fund Scheme construction work of Dr Shyama Mukherjee Memorial Gate at Piparpur on Piparpur Kalyanpur road in Block Bhadar,1,6009409,AKASH CONSTRUCTION,26-Mar-2026 12:02 PM,Rejected-Finance,not ok,24-Apr-2026 03:29 PM,Finance,Financial Bid opening summary,Jagpal Verma,24-Apr-2026 03:27 PM,finance_2105170.pdf,BOQ Comparative Chart,EE,Internal,E E Asst Acct,Jagpal Verma,16-Apr-2026 10:44 AM,16-Apr-2026 12:00 PM,techsummary_2105170.pdf (261.67 KB),Technical,Technical Bid opening summary,Jagpal Verma,16-Apr-2026 10:43 AM,technical_2105170.pdf,EE,Internal,EE Asst Acct,Jagpal Verma,24-Apr-2026 03:29 PM,finsummary_2105170.pdf (377.60 KB),AOC,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,21-Mar-2026 10:05 AM,27-Mar-2026 11:00 AM,21-Mar-2026 10:05 AM,27-Mar-2026 09:00 AM,NA ,NA ,21-Mar-2026 10:10 AM,27-Mar-2026 09:00 AM,16-Apr-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Under the MLC Fund Scheme construction work of Dr Shyama Mukherjee Memorial Gate at Piparpur,"22,000",No,fixed,,E E U P Scidco,Ayodhya,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,627/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,2026_SCIDC_1128707_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Under the MLC Fund Scheme construction work of Dr Shyama Mukherjee Memorial Gate at Piparpur on Piparpur Kalyanpur road in Block Bhadar,Under the MLC Fund Scheme construction work of Dr Shyama Mukherjee Memorial Gate at Piparpur on Piparpur Kalyanpur road in Block Bhadar,Please refer Tender documents. ,NA ,,Construction Works,Under MLC Fund Scheme Construction of Gate  ,Tender,90.0,90.0,Amethi,227405.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,23-Mar-2026 11:00 AM ,EE office up scidco,No ,No,"1,652",online,Ayodhya,No,1,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,2,6011098,VINAY PRAKASH TRIPATHI,26-Mar-2026 07:52 PM,Accepted-AOC,ok,24-Apr-2026 04:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
