Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"All Registrations as per NIT, Experience, Turnover",04-Feb-2026 05:30 PM,11-Feb-2026 12:00 PM,04-Feb-2026 05:30 PM,11-Feb-2026 10:00 AM,NA ,NA ,04-Feb-2026 05:30 PM,11-Feb-2026 10:00 AM,12-Feb-2026 11:00 AM,EE GWD Kanpur,Plot No. 34 W-2 Damodar Nagar Kanpur,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",15/RWH/KNP/2025-26,2026_UPGWD_1112418_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,854.0,Nil,Nil,No,"22,500",No,fixed,,Nil,Nil,1.0,Corrigendum,Other,,Installation/Construction of RTRWH Structure,"Installation/Construction of Roof Top Rain Water Harvesting Structure at buildings in campus of Jawahar Navoday Vidhyalay, Anaugi Jalalabad, Kannauj under UP Atal Bhujal Yojana.",As per tender notice  ,NA ,,Civil Works,NA ,Tender,90.0,30.0,"Jawahar Navoday Vidhyalay, Anaugi Jalalabad Kannoj",209733.0,NA ,NA ,NA ,Office of EE GWD Kanpur,No ,No,AOC,Awdhesh Kumar EE,Internal,"Bhanu Pratap Singh HA, Gopal Kumar Gupta JE, Raj Kamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh DA, Amod Kumar EE",Awdhesh Kumar,11-Feb-2026 05:22 PM,12-Feb-2026 11:00 AM,techsummary_2057509.pdf (841.44 KB),Finance,Minutes of Meeting,Awdhesh Kumar,13-Feb-2026 12:07 PM,finance_2057509.pdf,BOQ Comparative Chart,Awdhesh Kumar EE,Internal,"Bhanu Pratap Singh HA, Gopal Kumar Gupta JE, Raj Kamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh DA, Amod Kumar EE",Awdhesh Kumar,13-Feb-2026 12:14 PM,finsummary_2057509.pdf (603.97 KB),Technical,Minutes of Meeting,Awdhesh Kumar,11-Feb-2026 05:15 PM,technical_2057509.pdf,1.0,5846674.0,JINDAL ASSOCIATES,07-Feb-2026 12:37 PM,Rejected-AOC,Rejected as per third lowest,09-Apr-2026 03:33 PM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",2026_UPGWD_1112418_1,15/RWH/KNP/2025-26,Installation/Construction of RTRWH Structure,1.0,5849159.0,SHEELA ENTERPRISES,INR,"1,030,068.94",28-Feb-2026,"INR 1,030,068.94",30.0,Awdhesh Kumar,09-Apr-2026 03:33 PM,AOC15rwh.pdf (214.00 KB),AOC,AOC
,,.pdf,"IDT-1, IDT-2, IDT-3, ITR, PAN, GST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5849159.0,SHEELA ENTERPRISES,10-Feb-2026 03:42 PM,Accepted-AOC,Accepted as per first lowest and approved by competent authority,09-Apr-2026 03:33 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,All other required documents as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5849209.0,VRIDHHI ENTERPRISES,07-Feb-2026 12:23 PM,Rejected-AOC,Rejected as per second lowest,09-Apr-2026 03:33 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
