Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
05-Feb-2026 09:00 AM,10-Feb-2026 12:30 PM,05-Feb-2026 09:00 AM,10-Feb-2026 12:00 PM,NA ,NA ,05-Feb-2026 09:00 AM,10-Feb-2026 12:00 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,200/E-Tender/2025-26 dt. 29.01.2026,2026_PWDBL_1111942_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,770.0,Nil,Nil,No,"35,000",No,fixed,,Nil,Nil,"Gautampalli Colony sthit Awas No.-10, 11 evam 14 samanaya marammat evam rangai putai ka karya.","Gautampalli Colony sthit Awas No.-10, 11 evam 14 samanaya marammat evam rangai putai ka karya.",Please refer Tender documents. ,NA ,"3,50,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,06-Feb-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,1.0,SBI Bank,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Apr-2026 05:28 PM,finsummary_2057592.pdf (2720.66 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Apr-2026 05:25 PM,techsummary_2057592.pdf (2720.66 KB),20-Apr-2026,"INR 321,009",30.0,DILIP KUMAR,20-Apr-2026 05:31 PM,350.pdf (1507.00 KB),AOC for Acceptance No 350 date 18.02.2026,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1111942_7,200/E-Tender/2025-26 dt. 29.01.2026,"Gautampalli Colony sthit Awas No.-10, 11 evam 14 samanaya marammat evam rangai putai ka karya.",1.0,5855792.0,M/s M.H. ENTERPRISES,INR,"321,009",1,5855842,M.K ENTERPRISES,09-Feb-2026 09:29 PM,Rejected-Finance,Financial bid Rejected due to L2,20-Apr-2026 05:28 PM,Finance,Evaluation Letter,DILIP KUMAR,17-Feb-2026 03:37 PM,finance_2057592.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5855792,M/s M.H. ENTERPRISES,09-Feb-2026 09:32 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 321009.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,20-Apr-2026 05:31 PM,,,,,,,AOC
