S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,5969598,m/s sharam singh contractors,13-Mar-2026 09:22 AM,Rejected-Finance,L4,21-Apr-2026 03:16 PM,1.0,5969519.0,PIYUSH CONTRACTORS,INR,"1,085,073.5","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1122500_8,08/EE/25-26,Construction Of V.R.B At Km. 14.300 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,21-Apr-2026,"INR 1,085,073.5",25.0,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:26 PM,88.pdf (806.00 KB),AOC,S.S.A. KIRMANI,Internal,EEMGCCD14,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:16 PM,finsummary_2090501.pdf (672.35 KB),Technical,Technical,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 05:55 PM,,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,17-Mar-2026 11:52 AM,18-Mar-2026 10:00 AM,techsummary_2090501.pdf (672.35 KB),Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:11 PM,,BOQ Comparative Chart,AOC,07-Mar-2026 04:59 PM,13-Mar-2026 11:00 AM,07-Mar-2026 03:35 PM,13-Mar-2026 10:00 AM,NA ,NA ,07-Mar-2026 03:35 PM,13-Mar-2026 10:00 AM,26-May-2026 04:59 PM,1.0,SBI Bank,Construction Of V.R.B At Km. 14.300 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,Construction Of V.R.B At Km. 14.300 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,Please refer Tender documents. ,NA ,"16,10,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,EE,EEMGCCD4 AMROHA,1.0,Fee/PreQual/Technical,.pdf,tacnical,"2,354",Nil,Nil,No,"32,200",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",08/EE/25-26,2026_UPIDC_1122500_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
2,5969519,PIYUSH CONTRACTORS,13-Mar-2026 08:11 AM,Accepted-AOC,AOC,21-Apr-2026 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5969500,RAJENDRA SINGH CONTRACTOR,13-Mar-2026 08:05 AM,Rejected-Finance,L3,21-Apr-2026 03:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5969318,S R CONTRACTORS,13-Mar-2026 09:00 AM,Rejected-Finance,L2,21-Apr-2026 03:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
