EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"25,405",No,percentage,10.0%,Nil,Nil,590.0,Nil,Nil,No,"Kanpur Municipal Corporation, Kanpur, UP",1078/AA-5/25-26,2026_NNKAN_1110757_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,Chief Engineer,Motijheel Nagar Nigam Kanpur.,Construction of lane work from building no.67/01 to building no.67/12 Under Ward-48 Zone-5,Construction of lane work from building no.67/01 to building no.67/12 Under Ward-48 Zone-5,Please refer Tender documents. ,NA ,"2,54,046",Civil Works,NA ,Tender,30.0,30.0,Ward-48,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document Pending work Affidavit,29-Jan-2026 06:55 PM,06-Feb-2026 04:00 PM,29-Jan-2026 06:55 PM,06-Feb-2026 03:00 PM,NA ,NA ,29-Jan-2026 06:55 PM,06-Feb-2026 03:00 PM,AOC,Municipal Commissioner SIR,Internal,,Dinesh Prasad,13-Mar-2026 07:01 PM,techsummary_2051460.pdf (643.13 KB),Municipal Commissioner SIR,Internal,,Dinesh Prasad,13-Mar-2026 07:05 PM,finsummary_2051460.pdf (643.12 KB),Finance,Open,Dinesh Prasad,14-Feb-2026 05:18 PM,,BOQ Comparative Chart,25-Mar-2026,"INR 254,056",30.0,KAMALESH KUMAR PATEL,12-Apr-2026 05:48 PM,NIT0602.pdf (3090.00 KB),1,5835631,M/S ANAND SHEKHAR BAJPAI,04-Feb-2026 10:09 PM,Accepted-AOC,Aggrement work complete,12-Apr-2026 05:48 PM,1.0,5835631.0,M/S ANAND SHEKHAR BAJPAI,INR,"254,056","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1110757_1,1078/AA-5/25-26,Construction of lane work from building no.67/01 to building no.67/12 Under Ward-48 Zone-5,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5837740,M/s HARSH CONSTRUCTION WORKS,04-Feb-2026 03:28 PM,Rejected-Finance,L-3,13-Mar-2026 07:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5847298,M/s Krishna and Company,06-Feb-2026 02:54 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,14-Feb-2026 05:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5835674,Pashupati Construction,04-Feb-2026 10:54 PM,Rejected-Finance,L-2,13-Mar-2026 07:05 PM,,,,,,,,,,AOC
