S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,SE,SE Flood Circle Lakhimpur Kheri,09-Mar-2026 09:00 AM,16-Mar-2026 04:00 PM,09-Mar-2026 09:15 AM,16-Mar-2026 02:00 PM,NA ,NA ,09-Mar-2026 11:00 AM,16-Mar-2026 02:00 PM,24-Mar-2026 09:00 AM,"6,51,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,"Anti-erosion work for the protection of village groups Khalinwada, Vishanpur, Gajraula etc. located on the right bank of Devha river in Pilibhit district.","Anti-erosion work for the protection of village groups Khalinwada, Vishanpur, Gajraula etc. located on the right bank of Devha river in Pilibhit district.",Please refer Tender documents. ,NA ,"3,25,48,000",Civil Works,NA ,Tender,90.0,90.0,Pilibhit,262001.0,Lakhimpur ,SE Flood Circle Lakhimpur Kheri ,10-Mar-2026 01:00 PM ,SE Flood Circle Lakhimpur Kheri,No ,No,"2,715",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",03/SE/2025-26,2026_UPIDC_1122699_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5976815.0,R.B.S. CONSTRUCTION,INR,"20,891,880",Finance,Financial Evaluation,Anil Kumar Niranjan,24-Mar-2026 11:22 AM,,BOQ Comparative Chart,Anil Kumar Niranjan,Internal,Om prakash verma,Anil Kumar Niranjan,25-Mar-2026 12:08 PM,finsummary_2090959.pdf (23.61 KB),1,5977774,Arvind Kumar,16-Mar-2026 01:40 PM,Rejected-Technical,Reject,21-Mar-2026 07:05 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",2026_UPIDC_1122699_14,03/SE/2025-26,"Anti-erosion work for the protection of village groups Khalinwada, Vishanpur, Gajraula etc. located on the right bank of Devha river in Pilibhit district.",04-Apr-2026,"INR 20,891,880",90.0,Anil Kumar Niranjan,23-Apr-2026 03:21 PM,Lot14RBSKhalilvada.pdf (579.00 KB),AOC,Technical,Technical Evaluation,Anil Kumar Niranjan,16-Mar-2026 08:17 PM,,Anil Kumar Niranjan,Internal,Om Prakash Verma,Anil Kumar Niranjan,21-Mar-2026 07:05 PM,24-Mar-2026 09:00 AM,techsummary_2090959.pdf (271.31 KB),AOC
,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5974048,ATUL KUMAR GUPTA,16-Mar-2026 11:20 AM,Rejected-Finance,L3,25-Mar-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5971257,BHAMAR SINGH,15-Mar-2026 12:18 PM,Rejected-Finance,L4,25-Mar-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5977246,M P Traders,16-Mar-2026 12:56 PM,Rejected-Finance,L2,25-Mar-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5976815,R.B.S. CONSTRUCTION,16-Mar-2026 10:10 AM,Accepted-AOC,Accepted,23-Apr-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
