Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Construction of Boundary Wall of Kabristan (Khasra No. 369) at Village-Thasrana, YEA WC-06","Construction of Boundary Wall of Kabristan (Khasra No. 369) at Village-Thasrana, YEA WC-06",Please refer Tender documents. ,NA ,"35,54,600",Civil Works,NA ,Tender,90.0,150.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",23-Jan-2026 06:55 PM,04-Feb-2026 11:00 AM,23-Jan-2026 06:55 PM,02-Feb-2026 05:00 PM,NA ,NA ,23-Jan-2026 06:55 PM,02-Feb-2026 05:00 PM,23-Feb-2026 12:50 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/457 DT-19/01/2026,2026_YEIDA_1108453_10,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,950.0,Nil,Nil,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"71,100",No,fixed,,Nil,Nil,AOC,1,5831337,M/S K P CONST. CO.,02-Feb-2026 12:12 PM,Rejected-Finance,L4,19-Mar-2026 11:36 AM,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1108453_10,YEA/GM(PROJECT)/2026/457 DT-19/01/2026,"Construction of Boundary Wall of Kabristan (Khasra No. 369) at Village-Thasrana, YEA WC-06",1.0,5837816.0,Shiva Construction,INR,"2,825,907.06",Committee,Internal,Committee,BHARAM PAL SINGH,19-Mar-2026 11:36 AM,finsummary_2047285.pdf (768.14 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,19-Mar-2026 11:30 AM,,BOQ Comparative Chart,Technical,UNDER EVALUATION,BHARAM PAL SINGH,23-Feb-2026 12:18 PM,,27-Apr-2026,"INR 2,825,907.06",150.0,RAJENDRA SINGH BHATI,27-Apr-2026 06:43 PM,aoc.pdf (984.00 KB),AOC,Committee,Internal,Committee,BHARAM PAL SINGH,23-Feb-2026 12:47 PM,23-Feb-2026 12:50 PM,techsummary_2047285.pdf (675.47 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5838368,M/S S M CONSTRUCTION,26-May-2026 04:48 PM,Rejected-Finance,L3,19-Mar-2026 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5832054,RIVER EDGE CONSTRUCTION,29-Jan-2026 04:48 PM,Rejected-Finance,L2,19-Mar-2026 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5837816,Shiva Construction,02-Feb-2026 03:50 PM,Accepted-AOC,L1,27-Apr-2026 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5838024,V K Engineering,02-Feb-2026 03:53 PM,Rejected-Technical,DISQUALIFIED,23-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
