S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,5933366,M/S AMAN ASSOCIATES,27-Feb-2026 07:06 AM,Accepted-AOC,ok,30-Apr-2026 04:58 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116796_1,6269(304)/NNA/2025-26,NIRMAN WORK,1.0,5933366.0,M/S AMAN ASSOCIATES,INR,"2,043,091",30-Apr-2026,"INR 2,043,091",60.0,Danish Haider Naqvi,30-Apr-2026 04:58 PM,t304.pdf (329.00 KB),ok,CE,Internal,EE,Danish Haider Naqvi,15-Apr-2026 02:18 PM,finsummary_2078094.pdf (329.18 KB),Technical,All Documents Completed,Danish Haider Naqvi,06-Apr-2026 01:46 PM,technical_2078094.pdf,ce,Internal,ee,Rajesh Kumar,06-Apr-2026 02:06 PM,06-Apr-2026 03:00 PM,techsummary_2078094.pdf (193.42 KB),Finance,ok,Danish Haider Naqvi,15-Apr-2026 01:17 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,21-Feb-2026 05:00 PM,28-Feb-2026 11:00 AM,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,NA ,NA ,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,06-Apr-2026 03:00 PM,"2,08,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(304)/NNA/2025-26,2026_DOLBU_1116796_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"20,85,000",Civil Works,NA ,Tender,90.0,60.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,"2,478",Nil,Nil,No,EE,NAGAR NIGAM ALIGARH,AOC
2,5933395,M/s Naresh Construction Co.,27-Feb-2026 07:16 AM,Rejected-Finance,OK,15-Apr-2026 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5933651,VIPUL ENTERPRISES,27-Feb-2026 07:26 AM,Rejected-Finance,OK,15-Apr-2026 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
