Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 03:20 PM,ward-11 dholpuriya ke ghar se shakil ke ghar hote jwariyya ke ghar tak interloking and kc drain work,ward-11 dholpuriya ke ghar se shakil ke ghar hote jwariyya ke ghar tak interloking and kc drain work,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,1.0,472/suddiparta,Date,,"54,790",No,fixed,,Executive Officer,Nagar palika parishad achhnera,646.0,Executive Officer,Nagar palika parishad achhnera,No,1.0,Fee/PreQual/Technical,.pdf,tender document,1,DD - Demand Draft,executive officer,Nagar palika parishad achhnera,AOC,Finance,tecnical,Rajendra Singh,22-Apr-2026 03:58 PM,finance_2105500.pdf,BOQ Comparative Chart,EXECUTIVE OFFICER,Internal,"MONU SINGH, JE RAJENDRA SINGH, CLEARK",Arun Kumar Yadav,21-Apr-2026 03:14 PM,21-Apr-2026 03:20 PM,techsummary_2105500.pdf (294.10 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 02:57 PM,technical_2105500.pdf,Executive Officer,Internal,"Monu singh, Je Rajendra Singh, Cleark",Rajendra Singh,22-Apr-2026 04:18 PM,finsummary_2105500.pdf (292.58 KB),23-Apr-2026,"INR 546,858.99",90.0,Rajendra Singh,22-Apr-2026 04:31 PM,DHOLPURIYALT.pdf (411.00 KB),1.0,6047082.0,KHUSHI CONTRACTOR,14-Apr-2026 07:16 PM,Rejected-AOC,Highest,22-Apr-2026 04:31 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_5,430/NPPACH-NIVIDA,ward-11 dholpuriya ke ghar se shakil ke ghar hote jwariyya ke ghar tak interloking and kc drain work,1.0,6047275.0,M/S VASHISHTHA CONTRACTORS,INR,"546,858.99",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,ffineencial document,2,BC - Bankers Cheque,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6047275.0,M/S VASHISHTHA CONTRACTORS,14-Apr-2026 08:48 PM,Accepted-AOC,Lowest,22-Apr-2026 04:31 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6047537.0,SHRI KRISHNA CONSTRUCTIONS,14-Apr-2026 10:42 PM,Rejected-AOC,Highest,22-Apr-2026 04:31 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
