Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,2026_SCIDC_1126613_1,1174-06/EE/PYG/VN/E-Tenr/25-26,Vidhayak Nidhi Meerapur Harshwardhan nagar mein late ram Babu verma ji ke makan se shitla prasad sharma ke makan se hote hute anuj saxena ji ke ghar tak CC Road and nali ka nirman karya,1.0,5993385.0,JAGDISH RAJ CONSTRUCTION,INR,"1,725,408",1.0,5993385.0,JAGDISH RAJ CONSTRUCTION,21-Mar-2026 04:46 PM,Accepted-AOC,1st,20-Apr-2026 04:08 PM,20-Apr-2026,"INR 1,725,408",90.0,Anil Kumar,20-Apr-2026 04:08 PM,wo.pdf (737.00 KB),Work Order Issue letter no- 1210 dt 25.03.2026,Anil Kumar,Internal,"Lalji Tiwari, DS Tripathi",Anil Kumar,20-Apr-2026 03:58 PM,finsummary_2100998.pdf (228.28 KB),Technical,ts,Anil Kumar,25-Mar-2026 05:36 PM,technical_2100998.pdf,Anil Kumar,Internal,"Lalji Tiwari, DS Tripathi",Anil Kumar,25-Mar-2026 06:00 PM,25-Mar-2026 06:05 PM,techsummary_2100998.pdf (383.98 KB),Finance,fs,Anil Kumar,20-Apr-2026 03:56 PM,finance_2100998.pdf,BOQ Comparative Chart,AOC,"1,652",EE UPSCIDCO,Prayagraj,No,17-Mar-2026 06:30 PM,23-Mar-2026 03:00 PM,17-Mar-2026 06:30 PM,23-Mar-2026 02:00 PM,NA ,NA ,17-Mar-2026 06:30 PM,23-Mar-2026 02:00 PM,25-Mar-2026 06:05 PM,1,DD - Demand Draft,Vidhayak Nidhi Meerapur Harshwardhan nagar mein late ram Babu verma ji ke makan se shitla prasad sharma ke makan se hote hute anuj saxena ji ke ghar tak CC Road and nali ka nirman karya,Vidhayak Nidhi Meerapur Harshwardhan nagar mein late ram Babu verma ji ke makan se shitla prasad sharma ke makan se hote hute anuj saxena ji ke ghar tak CC Road and nali ka nirman karya,Please refer Tender documents. ,NA ,"17,28,000",Civil Works,NA ,Tender,90.0,90.0,Prayagraj,211004.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road new Mehduari Teliyarganj Prayagraj ,20-Mar-2026 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,EE UPSCIDCO Prayagraj,236/174/4 Triveni Gas Godown Road new Mehduari Teliyarganj Prayagraj,1.0,Fee/PreQual/Technical,.pdf,NIT,"35,000",Yes,fixed,,EE UPSCIDCO,Prayagraj,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,1174-06/EE/PYG/VN/E-Tenr/25-26,2026_SCIDC_1126613_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2.0,5994890.0,M/S SADGURU CONSTRUCTION SUPPLIERS,21-Mar-2026 05:30 PM,Rejected-AOC,2nd,20-Apr-2026 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
