S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6056671.0,MAA JANKI CONSTRUCTION,19-Apr-2026 11:39 AM,Rejected-Finance,HIGH RATE,27-Apr-2026 02:49 PM,1.0,6056690.0,RAJ CONSTRUCTION,INR,"9,051,600.2",Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,2026_DOLBU_1131686_1,3533/SIVREJ/NALA/30-03-2026,RAILWAY TIRAHA SE BARHAJ BAZAR RAILWAY STATION HOTE HUYE RAILWAY CROSSING TAK RCC NALA V NALE PAR STAB NIRMAN KARY DAKSHIN SIDE,27-Apr-2026,"INR 9,051,600.2",45.0,Amit Kumar Jaiswal,27-Apr-2026 02:58 PM,Railway.pdf (117.00 KB),Low rate,eo je,Internal,eo je,Amit Kumar Jaiswal,25-Apr-2026 01:55 PM,25-Apr-2026 04:00 PM,techsummary_2111788.pdf (149.00 KB),Finance,financial,Amit Kumar Jaiswal,27-Apr-2026 02:41 PM,finance_2111788.pdf,BOQ Comparative Chart,eo je,Internal,er je,Amit Kumar Jaiswal,27-Apr-2026 02:49 PM,finsummary_2111788.pdf (117.11 KB),Technical,technical,Amit Kumar Jaiswal,25-Apr-2026 01:54 PM,technical_2111788.pdf,AOC,30-Mar-2026 02:30 PM,21-Apr-2026 10:00 AM,30-Mar-2026 03:00 PM,20-Apr-2026 03:00 PM,NA ,NA ,30-Mar-2026 03:00 PM,20-Apr-2026 03:00 PM,25-Apr-2026 04:00 PM,EO,NPP GAURA BARHAJ,"9,098",EO,NPP GAURA BARHAJ,Yes,"7,71,011",Yes,fixed,,EO,NPP GAURA BARHAJ,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,3533/SIVREJ/NALA/30-03-2026,2026_DOLBU_1131686_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,NIT,RAILWAY TIRAHA SE BARHAJ BAZAR RAILWAY STATION HOTE HUYE RAILWAY CROSSING TAK RCC NALA V NALE PAR STAB NIRMAN KARY DAKSHIN SIDE,RAILWAY TIRAHA SE BARHAJ BAZAR RAILWAY STATION HOTE HUYE RAILWAY CROSSING TAK RCC NALA V NALE PAR STAB NIRMAN KARY DAKSHIN SIDE,Please refer Tender documents. ,NA ,"90,98,000",Civil Works,NA ,Tender,90.0,45.0,NPP GAURA BARHAJ,274601.0,NA ,NA ,NA ,NPP GAURA BARHAJ,No ,No,AOC
2.0,6056711.0,M/S SHAHIL TRADERS,19-Apr-2026 12:02 PM,Rejected-Finance,HIGH RATE,27-Apr-2026 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
3.0,6056690.0,RAJ CONSTRUCTION,19-Apr-2026 11:50 AM,Accepted-AOC,LOW RATE,27-Apr-2026 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,AOC
