Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
18-Mar-2026,"INR 5,131,140",180.0,Sanjeev Saxena,17-Apr-2026 06:57 PM,1121061.pdf (513.00 KB),TENDER AWARDED TO M/S S.V. CONSTRUCTION,1,5953783,M/S ANAND ENTERPRISES,07-Mar-2026 12:42 AM,Rejected-AOC,Due to High Rate Quoted,17-Apr-2026 06:57 PM,1.0,5952532.0,S.V. CONSTRUCTION,INR,"5,131,140",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1121061_1,563/UPRNSS/E-TENDER/2025-26 DT. 23.02.2026,"UPGRADATION OF HALL AT KHWAJA MOINUDDIN CHISTI LANGUAGE UNIVERSITY LUCKNOW INTO COMPUTER LAB, DISTRICT-LUCKNOW(U.P.)",Finance,FINANCE,VIJAY BAHADUR SINGH,09-Mar-2026 06:18 PM,,BOQ Comparative Chart,JITENDRA BAHADUR SINGH(S.E.),Internal,"SANJEEV SAXENA(EE), ARUNENDRA KUMAR SINGH (EE), AJAY SINGH PAL(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Sanjeev Saxena,09-Mar-2026 05:58 PM,09-Mar-2026 06:05 PM,techsummary_2085766.pdf (1043.36 KB),Technical,03 BIDS ARE ADMITTED,Sanjeev Saxena,09-Mar-2026 05:55 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"SANJEEV SAXENA(EE), ARUNENDRA KUMAR SINGH (EE), AJAY SINGH PAL(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Sanjeev Saxena,16-Mar-2026 12:20 PM,finsummary_2085766.pdf (294.11 KB),AOC,28-Feb-2026 04:00 PM,07-Mar-2026 02:00 PM,28-Feb-2026 04:00 PM,07-Mar-2026 12:00 PM,NA ,NA ,28-Feb-2026 04:00 PM,07-Mar-2026 12:00 PM,09-Mar-2026 06:05 PM,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow","UPGRADATION OF HALL AT KHWAJA MOINUDDIN CHISTI LANGUAGE UNIVERSITY LUCKNOW INTO COMPUTER LAB, DISTRICT-LUCKNOW(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"51,44,000",Civil Works,NA ,Tender,90.0,180.0,LUCKNOW,226013.0,LUCKNOW ,"Office of E.E., UPRNSS Unit Lucknow-3, 5/148, Vikas Nagar, Lucknow ",05-Mar-2026 11:00 AM ,LUCKNOW,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"1,02,880",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-3",Lucknow,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,563/UPRNSS/E-TENDER/2025-26 DT. 23.02.2026,2026_UPRNS_1121061_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"5,900",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,1,BG - Bank Guarantee,AOC
,,,,,,,2,5954623,SINGH CONSTRUCTION,07-Mar-2026 11:17 AM,Rejected-AOC,Due to High Rate Quoted,17-Apr-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC
,,,,,,,3,5952532,S.V. CONSTRUCTION,06-Mar-2026 05:41 PM,Accepted-AOC,Due to Low Rate Quoted,17-Apr-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC
