S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,DATE,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1696/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1114951_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",12-Feb-2026 10:00 AM,23-Feb-2026 02:30 PM,12-Feb-2026 10:00 AM,21-Feb-2026 12:00 PM,NA ,NA ,12-Feb-2026 10:00 AM,21-Feb-2026 12:00 PM,27-Feb-2026 04:00 PM,VIKAS KHAND GAURI BAZAR KE GRAM CHARIYAW KHAS ME CHARIYAW KHAS MAIN PITCH ROADSE BHAWANI MATA KE STHAN TAK CC ROAD KA NIRMAN KARYA,VIKAS KHAND GAURI BAZAR KE GRAM CHARIYAW KHAS ME CHARIYAW KHAS MAIN PITCH ROADSE BHAWANI MATA KE STHAN TAK CC ROAD KA NIRMAN KARYA,Please Refer Tender Document ,NA ,"17,28,800",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,"35,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,854.0,Nil,Nil,No,AOC,Er. Surya Prakash,Internal,,Surya Prakash,30-Apr-2026 06:58 PM,finsummary_2068254.pdf (1307.55 KB),Technical,Technical Bid Open,Surya Prakash,25-Feb-2026 04:36 PM,,Er. Surya Prakash,Internal,Er. D.K. Kesarwani AE and Shri Kanhaiya Lal DAO,Surya Prakash,27-Feb-2026 01:02 PM,27-Feb-2026 04:00 PM,techsummary_2068254.pdf (423.84 KB),Finance,Financial Bid Open,Surya Prakash,13-Mar-2026 03:09 PM,,BOQ Comparative Chart,1,5887480,M/s Amar Mani Tripathi,17-Feb-2026 09:41 PM,Accepted-AOC,Lowest Rate,30-Apr-2026 07:01 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1114951_2,1696/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,VIKAS KHAND GAURI BAZAR KE GRAM CHARIYAW KHAS ME CHARIYAW KHAS MAIN PITCH ROADSE BHAWANI MATA KE STHAN TAK CC ROAD KA NIRMAN KARYA,1.0,5887480.0,M/s Amar Mani Tripathi,INR,"1,439,628.05",30-Apr-2026,"INR 1,439,628.05",120.0,Surya Prakash,30-Apr-2026 07:01 PM,366.pdf (1308.00 KB),AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5887436,SUNIL KUMAR RAO CONTRACTOR,17-Feb-2026 09:13 PM,Rejected-Finance,Highest Rate,30-Apr-2026 06:58 PM,,,,,,,,,,,,,,,,AOC
