S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage
1,5940808,M/S R. S. CONSTRUCTION,28-Feb-2026 11:41 AM,Accepted-AOC,L1,29-Apr-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1110229_2,2893 Date 17-01-2026,Gram sabha Newada me anganvadi kendra se bachche lal ke ghar tak interlocking karya.,1.0,5940808.0,M/S R. S. CONSTRUCTION,INR,"1,205,401.08",28-Apr-2026,"INR 1,205,401.08",90.0,Rajesh Kumar Yadav,29-Apr-2026 04:00 PM,1.pdf (92.00 KB),ee,Internal,,Rajesh Kumar Yadav,09-Mar-2026 05:03 PM,finsummary_2050315.pdf (222.25 KB),Technical,Admitted,Rajesh Kumar Yadav,08-Mar-2026 02:33 PM,,ee,Internal,,Rajesh Kumar Yadav,08-Mar-2026 02:36 PM,09-Mar-2026 12:00 PM,techsummary_2050315.pdf (681.41 KB),Finance,Admitted,Rajesh Kumar Yadav,09-Mar-2026 03:54 PM,,BOQ Comparative Chart,AOC,"20,460",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2893 Date 17-01-2026,2026_REDUP_1110229_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Tender doc,766.0,Nil,Nil,No,Gram sabha Newada me anganvadi kendra se bachche lal ke ghar tak interlocking karya.,Gram sabha Newada me anganvadi kendra se bachche lal ke ghar tak interlocking karya.,Please refer Tender documents. ,NA ,"10,23,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,EE RED VARANASI,No ,No,28-Jan-2026 02:00 PM,28-Feb-2026 12:30 PM,28-Jan-2026 02:00 PM,28-Feb-2026 12:00 PM,NA ,NA ,28-Jan-2026 02:00 PM,28-Feb-2026 12:00 PM,09-Mar-2026 12:00 PM,1.0,SBI Bank,EE,EE RED VARANASI,AOC
2,5940830,V.S. INFRA,28-Feb-2026 11:43 AM,Rejected-Finance,L2,09-Mar-2026 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
