Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
18-Apr-2026,"INR 986,662.39",90.0,MANOJ KUMAR SINGH,18-Apr-2026 03:47 PM,1.pdf (708.00 KB),Date of Start Date of Comp,1.0,5933867.0,m/s anirudh construction& supplier,01-Mar-2026 08:46 PM,Accepted-AOC,Lowest RAte,18-Apr-2026 03:47 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1119365_1,1888/RED/Tender/ST/2025-26 Dt 05.02.2026,200 meter interlocking work in Gram Sabha Senuri-3,1.0,5933867.0,m/s anirudh construction& supplier,INR,"986,662.39",Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 01:04 PM,technical_2081437.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,18-Apr-2026 03:45 PM,finsummary_2081437.pdf (1513.46 KB),Finance,fin,MANOJ KUMAR SINGH,18-Apr-2026 03:43 PM,finance_2081437.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 01:07 PM,23-Mar-2026 12:00 PM,techsummary_2081437.pdf (1513.46 KB),AOC,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,23-Feb-2026 02:00 PM,03-Mar-2026 01:00 PM,23-Feb-2026 02:00 PM,03-Mar-2026 12:00 PM,23-Feb-2026 02:00 PM ,03-Mar-2026 12:00 PM ,23-Feb-2026 02:00 PM,03-Mar-2026 12:00 PM,23-Mar-2026 12:00 PM,200 meter interlocking work in Gram Sabha Senuri-3,200 meter interlocking work in Gram Sabha Senuri-3,Please Refer Tender Document ,NA ,"11,65,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1888/RED/Tender/ST/2025-26 Dt 05.02.2026,2026_REDUP_1119365_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,106",Nil,Nil,No,"24,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC
,,,,,,,2.0,5933514.0,M/S PRAMOD KR SINGH CONTRACTOR,28-Feb-2026 02:20 PM,Rejected-AOC,Highest Rate,18-Apr-2026 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
