EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,564",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,1016/RED/ENIV/NIR/25-26 Dt 14-01-2026,2026_REDUP_1115626_43,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Feb-2026 06:00 PM,23-Feb-2026 12:30 PM,15-Feb-2026 06:00 PM,23-Feb-2026 12:00 PM,NA ,NA ,15-Feb-2026 06:00 PM,23-Feb-2026 12:00 PM,07-Mar-2026 09:00 AM,1,Fee/PreQual/Technical,.pdf,NIT Sudhi Patra and T1,950.0,Nil,Nil,No,EE RED GONDA,EE RED GONDA,Gramsabha Tulsipur Majha ke Majra Pure Pandey me Dev Narayan Pandey ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya,Gramsabha Tulsipur Majha ke Majra Pure Pandey me Dev Narayan Pandey ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya,Gramsabha Tulsipur Majha ke Majra Pure Pandey me Dev Narayan Pandey ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya ,NA ,"1,78,224",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1115626_43,1016/RED/ENIV/NIR/25-26 Dt 14-01-2026,Gramsabha Tulsipur Majha ke Majra Pure Pandey me Dev Narayan Pandey ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya,1,5910224,AJIT SINGH,22-Feb-2026 02:24 PM,Accepted-AOC,L1,12-Apr-2026 10:00 PM,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,12-Apr-2026 09:57 PM,finsummary_2071769.pdf (162.67 KB),Finance,Summary,Jay Bahadur Singh,12-Apr-2026 04:07 PM,,BOQ Comparative Chart,1.0,5910224.0,AJIT SINGH,INR,"178,027.94",Technical,Summary,VIRENDRA KUMAR PATHAK,05-Mar-2026 06:02 PM,,12-Apr-2026,"INR 178,027.94",120.0,Jay Bahadur Singh,12-Apr-2026 10:00 PM,43MLC.pdf (163.00 KB),bond,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,VIRENDRA KUMAR PATHAK,06-Mar-2026 09:40 PM,07-Mar-2026 09:00 AM,techsummary_2071769.pdf (119.60 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5913171,A K Sri Construction,22-Feb-2026 10:33 PM,Rejected-Finance,L2,12-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
