Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
"ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,07-Apr-2026 08:23 PM,08-Apr-2026 10:00 AM,techsummary_2106788.pdf (343.01 KB),Finance,Bid Opening Summary,ABHINENDRA SINGH,08-Apr-2026 08:03 PM,,BOQ Comparative Chart,1.0,6028390.0,DIWAN YADAV,03-Apr-2026 11:19 PM,Rejected-AOC,L2,10-Apr-2026 08:08 PM,10-Apr-2026,"INR 996,202.4",90.0,ABHINENDRA SINGH,10-Apr-2026 08:08 PM,83.pdf (58.00 KB),AOC,1.0,6027372.0,M/S MAA DURGA ENTERPRISES,INR,"996,202.4",Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,2026_RDUP_1129454_1,1274 Date 20-03-2026 Lot No - 83,thaana parisar bheemapura mein hanumaan jee ke mandir se aarakshee aavaas tak jig-jaig intaraloking kaary.,Technical,Bid Opening Summary,ABHINENDRA SINGH,07-Apr-2026 08:11 PM,,"ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,09-Apr-2026 06:30 PM,finsummary_2106788.pdf (343.01 KB),AOC,1,DD - Demand Draft,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,1274 Date 20-03-2026 Lot No - 83,2026_RDUP_1129454_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,thaana parisar bheemapura mein hanumaan jee ke mandir se aarakshee aavaas tak jig-jaig intaraloking kaary.,thaana parisar bheemapura mein hanumaan jee ke mandir se aarakshee aavaas tak jig-jaig intaraloking kaary.,NIT ,NA ,"9,97,000",Civil Works,NA ,Tender,90.0,90.0,KP NAGRA,221711.0,NA ,NA ,NA ,BDO OFFICE NAGRA,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,000",BDO NAGRA,NAGRA,No,"19,940",No,fixed,,BDO NAGRA,NAGRA,BDO NAGRA,BDO OFFICE NAGRA,24-Mar-2026 10:00 AM,06-Apr-2026 12:00 PM,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,08-Apr-2026 10:00 AM,AOC
,,,,,,,,,,,,,2.0,6028182.0,M/s Gauri Enterprises,03-Apr-2026 05:03 PM,Rejected-AOC,L3,10-Apr-2026 08:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3.0,6027372.0,M/S MAA DURGA ENTERPRISES,03-Apr-2026 01:58 PM,Accepted-AOC,L1,10-Apr-2026 08:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
