S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6023157.0,BABA NEEM KAROLI ENTERPRISES,INR,"2,046","BDO, JE RED, ACCOUNTANT",Internal,"BDO, JE RED, ACCOUNTANT",ABHINENDRA SINGH,02-Apr-2026 05:57 PM,finsummary_2109034.pdf (281.48 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,2026_RDUP_1130575_1,1295 Date 25.03.2026 Bhusa_pasuahar purchase,"GOWANSH ASHRYA ASTHAL RAGHUNATHPUR, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI",Technical,Bid Opening Summary,ABHINENDRA SINGH,01-Apr-2026 07:20 PM,,Finance,Bid Opening Summary,ABHINENDRA SINGH,02-Apr-2026 05:46 PM,,BOQ Comparative Chart,"BDO, JE RED, ACCOUNTANT",Internal,"BDO, JE RED, ACCOUNTANT",ABHINENDRA SINGH,01-Apr-2026 07:44 PM,02-Apr-2026 10:00 AM,techsummary_2109034.pdf (281.48 KB),02-Apr-2026,"INR 2,046",365.0,ABHINENDRA SINGH,02-Apr-2026 05:59 PM,boqcomparativechart.pdf (59.00 KB),AOC,1.0,6023157.0,BABA NEEM KAROLI ENTERPRISES,30-Mar-2026 09:40 PM,Accepted-AOC,L1,02-Apr-2026 05:59 PM,AOC,"1,000",BDO NAGRA,NAGRA,No,BDO NAGRA,BDO OFFICE NAGRA,"50,000",No,fixed,,BDO NAGRA,NAGRA,"GOWANSH ASHRYA ASTHAL RAGHUNATHPUR, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI","GOWANSH ASHRYA ASTHAL RAGHUNATHPUR, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI",PLEASE REFER NIT DOC ,NA ,,Crop Products,NA ,Tender,90.0,365.0,RAGHUNATHPUR,221711.0,NA ,NA ,NA ,BDO OFFICE NAGRA,No ,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,1295 Date 25.03.2026 Bhusa_pasuahar purchase,2026_RDUP_1130575_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,26-Mar-2026 11:30 AM,01-Apr-2026 12:00 PM,26-Mar-2026 11:30 AM,31-Mar-2026 05:00 PM,NA ,NA ,26-Mar-2026 11:30 AM,31-Mar-2026 05:00 PM,02-Apr-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6023121.0,LAKSHMINA ENTERPRISES,30-Mar-2026 10:48 PM,Rejected-AOC,L2,02-Apr-2026 05:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,AOC
