S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
1.0,6010943.0,SHAILESH CONSTRUCTION,INR,"1,500,981.61",Directorate of Local Bodies UP||Nagar Panchayat Chakia Chandauli,2026_DOLBU_1127355_1,Letter No.270 Date 16.03.2026,WD No.7 Hanuman mandir Parisar me teen shed nirman karya,1,6011093,M/S KHUSHI ENTERPRISES,26-Mar-2026 07:50 PM,Rejected-Finance,higher,23-Apr-2026 03:59 PM,23-Apr-2026,"INR 1,500,981.61",60.0,Vinay kumar,23-Apr-2026 04:07 PM,14.pdf (345.00 KB),Vinay kumar,Internal,Accept,Vinay kumar,09-Apr-2026 06:41 AM,09-Apr-2026 02:00 PM,techsummary_2102671.pdf (1210.69 KB),Finance,Admitted,Vinay kumar,23-Apr-2026 03:55 PM,finance_2102671.pdf,BOQ Comparative Chart,vinay mishra,Internal,,Vinay kumar,23-Apr-2026 03:59 PM,finsummary_2102671.pdf (345.20 KB),Technical,Accept,Vinay kumar,09-Apr-2026 06:36 AM,technical_2102671.pdf,AOC,WD No.7 Hanuman mandir Parisar me teen shed nirman karya,WD No.7 Hanuman mandir Parisar me teen shed nirman karya,WD No.7 Hanuman mandir Parisar me teen shed nirman karya ,NA ,"15,01,732",Civil Works,NA ,Tender,120.0,60.0,Chandauli,232104.0,NA ,NA ,NA ,Office EO NP Chakia chandauli,No ,No,1.0,Fee/PreQual/Technical,.pdf,NSC FDR and TDR,Vinay mishra,Office EO NP Chakia chandauli,19-Mar-2026 09:00 AM,27-Mar-2026 03:00 PM,19-Mar-2026 09:00 AM,27-Mar-2026 02:00 PM,NA ,NA ,19-Mar-2026 09:00 AM,27-Mar-2026 02:00 PM,09-Apr-2026 02:00 PM,"1,50,200",No,fixed,,Office EO NP Chakia chandauli,chakia,Directorate of Local Bodies UP||Nagar Panchayat Chakia Chandauli,Letter No.270 Date 16.03.2026,2026_DOLBU_1127355_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,"1,500",Office EO NP Chakia chandauli,chakia,No,1.0,DD - Demand Draft,AOC
,,,,,,,,,2,6011026,M/S VERSHA CONSTRUCTION,26-Mar-2026 07:25 PM,Rejected-Finance,higher,23-Apr-2026 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC
,,,,,,,,,3,6010943,SHAILESH CONSTRUCTION,26-Mar-2026 07:05 PM,Accepted-AOC,lowest,23-Apr-2026 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
