S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6033451.0,SHIV KUMAR,INR,"2,197,428",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1132523_1,1720_04/Mpy/KHERI/2025-26,"In reference to acceptance letter No. 2698 dated 06.03.2026, the installation work of 14 Nos. 6-way semi high mast lights at various locations in Development Block Nighasan.",1,6039795,M/s Prakhar Enterprises,10-Apr-2026 11:11 AM,Rejected-Finance,2nd Lowest Bidder,21-Apr-2026 05:27 PM,21-Apr-2026,"INR 2,197,428",60.0,Rajendra Nath Chaturvedi,30-Apr-2026 09:47 PM,AOC_1720_04.pdf (752.00 KB),Hemant Saxena,Internal,,Hemant Saxena,16-Apr-2026 02:56 PM,20-Apr-2026 12:00 PM,techsummary_2113767.pdf (822.41 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,20-Apr-2026 05:07 PM,finance_2113767.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,21-Apr-2026 05:27 PM,finsummary_2113767.pdf (905.50 KB),Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,13-Apr-2026 12:50 PM,technical_2113767.pdf,AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical PDF,"45,000",No,fixed,,Nil,Nil,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,26-May-2026 05:16 PM,13-Apr-2026 12:30 PM,06-Apr-2026 05:16 PM,13-Apr-2026 12:00 PM,NA ,NA ,06-Apr-2026 12:00 PM,13-Apr-2026 12:00 PM,20-Apr-2026 12:00 PM,"In reference to acceptance letter No. 2698 dated 06.03.2026, the installation work of 14 Nos. 6-way semi high mast lights at various locations in Development Block Nighasan.","In reference to acceptance letter No. 2698 dated 06.03.2026, the installation work of 14 Nos. 6-way semi high mast lights at various locations in Development Block Nighasan.",Please Refer Tender Document ,NA ,"22,09,000",Electrical Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1720_04/Mpy/KHERI/2025-26,2026_REDUP_1132523_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,AOC
,,,,,,,,,2,6033451,SHIV KUMAR,06-Apr-2026 06:51 PM,Accepted-AOC,Accepted,30-Apr-2026 09:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
