Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EEREDBASTI,O/O EEREDBASTI,1.0,date,Date,,"57,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,Kudi Bankatiya marg se Gram Kudi mein jagram maurya ke ghar tak cc road ka nirman karya,Kudi Bankatiya marg se Gram Kudi mein jagram maurya ke ghar tak cc road ka nirman karya,as per sbd ,NA ,"28,14,000",Civil Works,NA ,Tender,90.0,90.0,WORKS,272001.0,NA ,NA ,NA ,O/O EEREDBASTI,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2005/RED/PVN-Rudhauli/2025-26 Dt. 04.12.25,2026_REDUP_1114400_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,technical,10-Feb-2026 05:00 PM,20-Feb-2026 12:30 PM,10-Feb-2026 05:00 PM,19-Feb-2026 12:00 PM,10-Feb-2026 05:00 PM ,19-Feb-2026 12:00 PM ,10-Feb-2026 05:00 PM,19-Feb-2026 12:00 PM,23-Feb-2026 12:00 PM,AOC,Finance,c,Ankur Verma,23-Feb-2026 02:06 PM,,BOQ Comparative Chart,Er. Ankur Verma,Internal,ee,Ankur Verma,20-Feb-2026 06:50 PM,23-Feb-2026 12:00 PM,techsummary_2066488.pdf (1610.64 KB),Technical,c,Ankur Verma,20-Feb-2026 02:24 PM,,ER ANKUR VERMA,Internal,EE,Ankur Verma,13-Apr-2026 01:28 PM,finsummary_2066488.pdf (21.96 KB),13-Apr-2026,"INR 2,799,792.78",90.0,Ankur Verma,13-Apr-2026 01:32 PM,boqcomparativechart44.pdf (22.00 KB),A,1.0,5891988.0,M/S ANANYA CONSTRUTION,INR,"2,799,792.78",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2026_REDUP_1114400_4,2005/RED/PVN-Rudhauli/2025-26 Dt. 04.12.25,Kudi Bankatiya marg se Gram Kudi mein jagram maurya ke ghar tak cc road ka nirman karya,1,5891988,M/S ANANYA CONSTRUTION,18-Feb-2026 02:50 PM,Accepted-AOC,A,13-Apr-2026 01:32 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5892036,M/S H.M.K. CONSTRUCTION,18-Feb-2026 02:56 PM,Rejected-Finance,R,13-Apr-2026 01:28 PM,AOC
