Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
30-Apr-2026,"INR 994,900",30.0,Danish Haider Naqvi,30-Apr-2026 04:16 PM,cammetti.pdf (193.00 KB),ok,1,5934144,M/S SUDESH MATHURIYA,26-Feb-2026 05:37 PM,Rejected-Finance,OK,16-Apr-2026 11:58 AM,1.0,5933991.0,V R CONTRACTOR AND SUPPLIER,INR,"994,900",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1115937_1,6269(61)/NNA/2025-26,NIRMAN WORK,Technical,All Documents Completed,Danish Haider Naqvi,07-Apr-2026 01:07 PM,technical_2075412.pdf,CE,Internal,EE,Rajvir Singh,16-Apr-2026 11:58 AM,finsummary_2075412.pdf (416.60 KB),Finance,OK,Danish Haider Naqvi,16-Apr-2026 11:48 AM,,BOQ Comparative Chart,CE,Internal,EE,Rajesh Kumar,07-Apr-2026 01:37 PM,07-Apr-2026 02:00 PM,techsummary_2075412.pdf (193.42 KB),AOC,"1,00,000",No,fixed,,Nil,Nil,"1,180",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"1,00,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,EE,NAGAR NIGAM ALIGARH,21-Feb-2026 05:00 PM,28-Feb-2026 11:00 AM,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,NA ,NA ,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,07-Apr-2026 02:00 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(61)/NNA/2025-26,2026_DOLBU_1115937_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5934099,R K ASSOCIATES,26-Feb-2026 05:31 PM,Rejected-Finance,OK,16-Apr-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5933991,V R CONTRACTOR AND SUPPLIER,26-Feb-2026 05:21 PM,Accepted-AOC,ok,30-Apr-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
