Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
07-Apr-2026,"INR 3,361,739.14",1095.0,SAURABH BHARDWAJ,07-Apr-2026 05:18 PM,13997.pdf (375.00 KB),AWARD LETTER,Technical,UNDER EVALUATION,SAURABH BHARDWAJ,27-Jan-2026 12:26 PM,,GM_PROJECT,Internal,DGM_FINANCE SM_EM-3 SM_TECHNICAL,SAURABH BHARDWAJ,11-Mar-2026 06:30 PM,12-Mar-2026 11:00 AM,techsummary_2039814.pdf (132.40 KB),GM_PROJECT,Internal,DGM_FINANCE SM_EM_3 SM_TECHNICAL_ELECTRIC,SAURABH BHARDWAJ,07-Apr-2026 05:00 PM,finsummary_2039814.pdf (130.32 KB),Finance,UNDER EVALUATION,SAURABH BHARDWAJ,12-Mar-2026 11:22 AM,,BOQ Comparative Chart,1.0,5813494.0,M/s S.S. ENGINEERS,INR,"3,361,739.14",Greater Noida Industrial Development Authority,2026_GNIDA_1105163_15,SM/(E-TENDER CELL)/2026/694 DATED-08.01.2026,"Renovation, Operation and Maintenance of back regulator pump house at T-Point, G.B.U. Road Greater Noida.",1.0,5820223.0,M/S A R INTERNATIONAL,23-Jan-2026 03:14 PM,Rejected-Technical,DIS-QUALIFIED,11-Mar-2026 06:30 PM,AOC,12-Jan-2026 03:00 PM,27-Jan-2026 11:00 AM,12-Jan-2026 03:00 PM,23-Jan-2026 05:00 PM,NA ,NA ,12-Jan-2026 03:00 PM,23-Jan-2026 05:00 PM,12-Mar-2026 11:00 AM,"1,020",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","86,000",No,fixed,,Nil,Nil,SM_TENDER CELL,GNIDA OFFICE,1.0,SBI Bank,"Renovation, Operation and Maintenance of back regulator pump house at T-Point, G.B.U. Road Greater Noida.","Renovation, Operation and Maintenance of back regulator pump house at T-Point, G.B.U. Road Greater Noida.",REFER TENDER DOCUMENT ,NA ,"42,55,366",Electrical Works,ELECTRIC WORK ,Tender,90.0,1095.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/694 DATED-08.01.2026,2026_GNIDA_1105163_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5820595.0,M/S GUPTA ENTERPRISES,23-Jan-2026 02:40 PM,Rejected-Finance,L2,07-Apr-2026 05:00 PM,AOC,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5813494.0,M/s S.S. ENGINEERS,19-Jan-2026 11:23 AM,Accepted-AOC,L1,07-Apr-2026 05:18 PM,AOC,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
