Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,ok,SHIWANKIT VERMA,17-Apr-2026 03:16 PM,,BOQ Comparative Chart,BDO/JE/,Internal,BDO/JE/,SHIWANKIT VERMA,17-Apr-2026 02:34 PM,17-Apr-2026 03:00 PM,techsummary_2120841.pdf (594.41 KB),17-Apr-2026,"INR 126,000",90.0,SHIWANKIT VERMA,17-Apr-2026 03:33 PM,ridhi.pdf (308.00 KB),BHUSHA/SAILEJ,1.0,6052063.0,RAM CHEEZ SINGH CONSTRUCTION LLP,16-Apr-2026 02:55 PM,Rejected-Finance,L2,17-Apr-2026 03:23 PM,1.0,6051841.0,RIDHI CONSTRUCTION,INR,"126,000",BDO/JE/ACC,Internal,BDO/JE/ACC,SHIWANKIT VERMA,17-Apr-2026 03:23 PM,finsummary_2120841.pdf (308.50 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Rasra,2026_RDUP_1130598_2,BHUSHA/SAILEJ,BHUSHA/SAILEJ,Technical,Fee/PreQual/Technical,SHIWANKIT VERMA,17-Apr-2026 02:25 PM,,AOC,100.0,BDO RASRA,BDO RASRA,Yes,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Rasra,BHUSHA/SAILEJ,2026_RDUP_1130598_2,Yes,Open Tender,Percentage,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,BHUSHA/SAILEJ,BHUSHA/SAILEJ,Please refer Tender documents. ,NA ,"1,26,000",Supply of Materials,NA ,Tender,60.0,NA ,RASRA,221712.0,NA ,NA ,NA ,RASRA,No ,No,11-Apr-2026 10:00 AM,16-Apr-2026 06:00 PM,11-Apr-2026 10:00 AM,16-Apr-2026 05:00 PM,NA ,NA ,11-Apr-2026 10:00 AM,16-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,BDO RASRA,RASRA,1,DD - Demand Draft,"20,000",Yes,fixed,,BDO RASRA,BDO RASRA,AOC
,,,,,,,,,,,,,,,,,,,,2.0,6051841.0,RIDHI CONSTRUCTION,16-Apr-2026 02:06 PM,Accepted-AOC,L1,17-Apr-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,AOC
