Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
23-Mar-2026,"INR 1,341,184.559",90.0,himanshu dharia,11-Apr-2026 07:25 AM,doc.pdf (22.00 KB),L1,1,5966490,JS cONSTRUCTIONS,12-Mar-2026 10:11 AM,Rejected-Finance,L2,20-Mar-2026 09:37 PM,1.0,5966699.0,S S CONSTRUCTION COMPANY,INR,"1,341,184.559","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",2026_UPIDC_1122141_1,06/EE/2025-26,06/EE/2025-26(LOT-1),Technical,02 Bidder submitted your Bids 02 Bidder Admitted,himanshu dharia,16-Mar-2026 03:43 PM,technical_2089186.pdf,Himanshu Dharia,Internal,SN UPENDRA ROHIT,himanshu dharia,20-Mar-2026 09:37 PM,finsummary_2089186.pdf (230.45 KB),Finance,02 Bidder Admitted,himanshu dharia,20-Mar-2026 09:34 PM,finance_2089186.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,SNUPENDRA ROHIT,himanshu dharia,16-Mar-2026 04:21 PM,16-Mar-2026 04:30 PM,techsummary_2089186.pdf (230.49 KB),AOC,06/EE/2025-26(LOT-1),06/EE/2025-26(LOT-1),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,MORADABAD,244001.0,NA ,NA ,NA ,MEERUT,No ,No,1,Fee/PreQual/Technical,.pdf,As per TD,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",06/EE/2025-26,2026_UPIDC_1122141_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,36,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,"Office of EE MGCCD6, MEERUT",854.0,Nil,Nil,No,06-Mar-2026 11:00 AM,12-Mar-2026 12:00 PM,06-Mar-2026 11:00 AM,12-Mar-2026 11:00 AM,NA ,NA ,06-Mar-2026 11:00 AM,12-Mar-2026 11:00 AM,16-Mar-2026 04:30 PM,AOC
,,,,,,,2,5966699,S S CONSTRUCTION COMPANY,12-Mar-2026 09:53 AM,Accepted-AOC,L1,11-Apr-2026 07:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
