S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6042288.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,12-Apr-2026 03:28 PM,Accepted-AOC,L1,21-Apr-2026 12:59 PM,1.0,6042288.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,INR,"431,002",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1128963_1,1342/NP/NV/RVA/2025-26,2-npp sandila me wn2 me nandkishor gupta ke makan se godilal ke makan hote huye dargahi ke makan tak cc sadak va nali nirman karya,21-Apr-2026,"INR 431,002",60.0,Shiv Kumar,21-Apr-2026 12:59 PM,2.pdf (149.00 KB),eo and je,Internal,,Shiv Kumar,20-Apr-2026 05:31 PM,20-Apr-2026 06:00 PM,techsummary_2105865.pdf (107.95 KB),Finance,PARVEZ ALAM CONTRACTOR WINNER,Shiv Kumar,21-Apr-2026 12:38 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,21-Apr-2026 12:57 PM,finsummary_2105865.pdf (148.96 KB),Technical,4 ADMITTED,Shiv Kumar,20-Apr-2026 05:24 PM,,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1342/NP/NV/RVA/2025-26,2026_DOLBU_1128963_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,2-npp sandila me wn2 me nandkishor gupta ke makan se godilal ke makan hote huye dargahi ke makan tak cc sadak va nali nirman karya,2-npp sandila me wn2 me nandkishor gupta ke makan se godilal ke makan hote huye dargahi ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"5,48,000",Civil Works,NA ,Tender,30.0,60.0,nagar panchayat kursath,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,tech,549.0,adhishashi adhikari nagar palika parishad,sandila,No,23-Mar-2026 11:00 AM,13-Apr-2026 12:00 PM,23-Mar-2026 11:00 AM,13-Apr-2026 09:00 AM,NA ,NA ,23-Mar-2026 11:00 AM,13-Apr-2026 09:00 AM,20-Apr-2026 06:00 PM,EO and JE,sandila,"46,500",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,AOC
2.0,6033268.0,M/S SANJAY TIWARI CONTRACTOR,10-Apr-2026 12:26 PM,Rejected-AOC,L4,21-Apr-2026 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,6040891.0,M/S SUSHIL KUMAR GUPTA CONTRACTOR,11-Apr-2026 10:47 AM,Rejected-AOC,L3,21-Apr-2026 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4.0,6042158.0,UMESH CHANDRA RATHORE CONTRACTOR,12-Apr-2026 01:44 PM,Rejected-AOC,L2,21-Apr-2026 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
