Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1118179_1,486/AA-1/2025-26,zone-01 ward 89 ke antargat Vibhin Sthano per C.C Patch Dwara Sadak Ka Sudhar Ka Kraya,1.0,5912188.0,ISHITA ENTERPRISES,INR,"479,348",1,5912188,ISHITA ENTERPRISES,24-Feb-2026 02:49 PM,Accepted-AOC,L1,03-Apr-2026 04:27 PM,03-Apr-2026,"INR 479,348",30.0,RAM KUMAR TIWARI,03-Apr-2026 04:27 PM,pl.pdf (122.00 KB),wo,Finance,opend,RAM KUMAR TIWARI,06-Mar-2026 02:14 PM,finance_2078220.pdf,BOQ Comparative Chart,EE-1,Internal,ee-1,RAM KUMAR TIWARI,03-Apr-2026 02:46 PM,finsummary_2078220.pdf (121.91 KB),EE-1,Internal,ee-1,RAM KUMAR TIWARI,03-Apr-2026 02:39 PM,techsummary_2078220.pdf (121.91 KB),AOC,"48,918",Yes,fixed,,Nil,Nil,zone-01 ward 89 ke antargat Vibhin Sthano per C.C Patch Dwara Sadak Ka Sudhar Ka Kraya,zone-01 ward 89 ke antargat Vibhin Sthano per C.C Patch Dwara Sadak Ka Sudhar Ka Kraya,Please refer Tender documents. ,NA ,"4,89,180",Civil Works,NA ,Tender,90.0,NA ,kanpur,208001.0,NA ,NA ,NA ,ze-1 civil lines,No ,No,c.e office,c. e office kanpur nagar nigam motijheel,19-Feb-2026 03:00 PM,28-Feb-2026 03:00 PM,19-Feb-2026 03:00 PM,28-Feb-2026 03:00 PM,NA ,NA ,19-Feb-2026 03:00 PM,28-Feb-2026 03:00 PM,590.0,Nil,Nil,No,1.0,Extention in bid submission date,Date,,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,tn,"Kanpur Municipal Corporation, Kanpur, UP",486/AA-1/2025-26,2026_NNKAN_1118179_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5911961,M/S B.S. TRADERS,24-Feb-2026 02:14 PM,Rejected-Finance,L3,03-Apr-2026 02:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5911866,M/s G F Enterprises,24-Feb-2026 01:50 PM,Rejected-Finance,L2,03-Apr-2026 02:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
