Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
G.P. Mogriha me interlocking ke paas Rajitram Sonkar ke ghar se Teerath Ram Lodhi ke ghar evam interlockign se Mayankar Maurya ke ghar tak interlocking nirman karya-Shivpur_30,G.P. Mogriha me interlocking ke paas Rajitram Sonkar ke ghar se Teerath Ram Lodhi ke ghar evam interlockign se Mayankar Maurya ke ghar tak interlocking nirman karya-Shivpur_30,Please refer Tender documents. ,NA ,"4,31,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,Office of the E.E. R.E.D. Bahraich,No ,No,24-Feb-2026 12:00 PM,10-Mar-2026 12:30 PM,24-Feb-2026 12:00 PM,10-Mar-2026 12:00 PM,NA ,NA ,24-Feb-2026 12:00 PM,10-Mar-2026 12:00 PM,17-Mar-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical bid document,"8,600",No,fixed,,Nil,Nil,1.0,SBI Bank,Executive Engineer,Office of the E.E. R.E.D. Bahraich,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",2026_REDUP_1119239_30,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,692.0,Nil,Nil,No,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,18-Mar-2026 02:20 PM,finsummary_2081063.pdf (403.18 KB),Finance,Financial bid open,Sujit Kumar Sinha,18-Mar-2026 12:06 AM,finance_2081063.pdf,BOQ Comparative Chart,1.0,5946572.0,M/s Rudraksha Construction,INR,"508,339.42",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1119239_30,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",G.P. Mogriha me interlocking ke paas Rajitram Sonkar ke ghar se Teerath Ram Lodhi ke ghar evam interlockign se Mayankar Maurya ke ghar tak interlocking nirman karya-Shivpur_30,1,5948400,AHOK KUMAR,06-Mar-2026 11:20 AM,Rejected-Finance,High,18-Mar-2026 02:20 PM,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,16-Mar-2026 03:50 PM,17-Mar-2026 12:00 PM,techsummary_2081063.pdf (433.07 KB),04-Apr-2026,"INR 508,339.42",180.0,Sujit Kumar Sinha,10-Apr-2026 04:50 PM,Document2.pdf (26.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,10-Mar-2026 02:12 PM,technical_2081063.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5946572,M/s Rudraksha Construction,05-Mar-2026 11:21 PM,Accepted-AOC,AOC,10-Apr-2026 04:50 PM,,,,,,,,,,,,,,,,,,,AOC
